Data,N,Pearson Train,Spearman Train,Pearson Test,Spearman Test
duracloud,2,0.5143117582214108,0.7012056156000529,0.33465799599030854,0.3424939661010595
duracloud,3,0.5303659410151316,0.7085724535728908,0.3817063866277057,0.40547354746037345
duracloud,3,0.5480623626689104,0.7481432021448735,0.3229176669686168,0.35417651456790916
duracloud,3,0.5475984834993658,0.74594914244182,0.30631845760650356,0.2701233818355161
duracloud,3,0.5547354501810196,0.7563758975971616,0.2765610936552935,0.32097619076587436
duracloud,3,0.5656419859540806,0.7562879541874737,0.34219345818137764,0.3769457013085393
duracloud,3,0.5508858179177868,0.7419017874302033,0.31235504404048314,0.32722241306231653
duracloud,3,0.524639173355499,0.7491430852066289,0.3175637407026232,0.35839122484252495
duracloud,3,0.5619977452942952,0.7522625306347799,0.3581717579044563,0.42144394063462465
duracloud,3,0.5352961105791444,0.7490325141012272,0.2740951653428862,0.2752536268613016
duracloud,3,0.5520286018118127,0.7378406817419606,0.30022330186137486,0.3239259462215663
duracloud,4,0.5713608375714948,0.7809197239899769,0.32261880490932604,0.3686544235767919
duracloud,4,0.5484697009317914,0.7485248269360474,0.2986833985087863,0.3460965140864316
duracloud,4,0.5525828299547941,0.7584396739906629,0.37080054038252735,0.46925760758033064
duracloud,4,0.5557501755915961,0.7692665042121452,0.2911263381480815,0.3162630828752371
duracloud,4,0.5724001861349802,0.7691050207913873,0.3502942734864277,0.3616199746158811
duracloud,4,0.5820138611426401,0.7722721149249359,0.3047649141414837,0.34933609859057074
duracloud,4,0.5583933633406597,0.7615584231820227,0.31200623645015274,0.3486128803108006
duracloud,4,0.5560804750429073,0.7650860374290119,0.2726080183365429,0.29448798268395393
duracloud,4,0.5713099918626845,0.7640608287539769,0.28780652819252517,0.29526808330033527
duracloud,4,0.5583684173880401,0.7619123725607466,0.32515642312013937,0.3431873888711762
duracloud,5,0.5686205818430442,0.7796496140236389,0.2848748229649182,0.35884357485271834
duracloud,5,0.5761400483811933,0.7918810149417589,0.34770343021413663,0.402751321351126
duracloud,5,0.5778504016909423,0.7869061419798716,0.3310546555424275,0.38769646292804466
duracloud,5,0.5731906041899845,0.783919286145644,0.27704700914106084,0.32931622478614564
duracloud,5,0.5762469485358761,0.7845475093052995,0.2746677035685022,0.3275718331300707
duracloud,5,0.5790401043947785,0.7826327710999135,0.304479577239062,0.3541846406159964
duracloud,5,0.571811460131448,0.7708304261043677,0.2998174397963159,0.35728337361995566
duracloud,5,0.5735372042375771,0.7857430784201801,0.26310470559079435,0.29458278657830583
duracloud,5,0.5809889582386338,0.7819070312746913,0.2659660854487776,0.2896123538315706
duracloud,5,0.5873383682117111,0.7854718506752101,0.3050194280455251,0.3224307533735021
duracloud,10,0.593742914094195,0.8241892305151846,0.24641596794087364,0.276104153227773
duracloud,10,0.5912156368124518,0.8241832254728605,0.28091771989438086,0.28655966843343944
duracloud,10,0.5906030268919936,0.8192540865651952,0.2911270855739068,0.31141183216711565
duracloud,10,0.5807328560656227,0.8173521852256467,0.2717827584722806,0.32940290263241023
duracloud,10,0.5847634365394172,0.8139004607888978,0.2541813783141259,0.2969610099851906
duracloud,10,0.5713726121424252,0.8180111298337136,0.2590476409747179,0.313876733420265
duracloud,10,0.5825588473319826,0.8159131943226444,0.2744914497367842,0.32482252019386565
duracloud,10,0.5960150253075953,0.8201029732728599,0.3047806510665339,0.35935551588221853
duracloud,10,0.5918329323776768,0.8187398721800979,0.25151545030539735,0.3046455427930859
duracloud,10,0.5934640378317311,0.8256286130513818,0.2878329176191319,0.3174684466748541
jirasoftware,1,0.5765187346805478,0.6977783701583532,0.5377493285479255,0.4707853376425654
jirasoftware,1,0.5739611385809831,0.6541803614297174,0.43831293073748007,0.32496185779965336
jirasoftware,1,0.5617198402139357,0.6646072161974538,0.39902796804513724,0.24382866697839092
jirasoftware,1,0.6063760409001658,0.6823069832166457,0.43288357433476843,0.41591273111504773
jirasoftware,1,0.5530685116750677,0.6783202064717327,0.3863638895366288,0.3723338922118987
jirasoftware,1,0.5800397425974344,0.6983926119242846,0.4477600011848736,0.48386413844768533
jirasoftware,1,0.4988488328456752,0.6015972998442075,0.3479627095859141,0.34758372060955894
jirasoftware,1,0.5219021348534644,0.6522504394485615,0.3043410229729316,0.3359810049346756
jirasoftware,1,0.5684324556591469,0.6580129763368772,0.40752323535709756,0.38960065547955053
jirasoftware,1,0.5970847269269854,0.6674726507854878,0.49499163837456883,0.4990025929229029
jirasoftware,2,0.6138067086457614,0.7310571506704975,0.44698318929396014,0.3014474783993721
jirasoftware,2,0.6569852816490136,0.7670755877646412,0.4926603585186934,0.4762949112100765
jirasoftware,2,0.6051046033607135,0.7257048900397919,0.4817456230192337,0.4817529934358352
jirasoftware,2,0.5954635440105404,0.740625182578282,0.4641422246058309,0.4797791586686584
jirasoftware,2,0.660396538362164,0.7444995997547874,0.4951753813167459,0.5474044541701971
jirasoftware,2,0.6243158430302558,0.7530170662733753,0.4865577644058941,0.4279102137433664
jirasoftware,2,0.5943486146577589,0.75500345111369,0.4497234274223435,0.47571134267021553
jirasoftware,2,0.6101147278995678,0.7239821556823317,0.4493289666381146,0.47938439171522307
jirasoftware,2,0.6381734913283861,0.7549941904297397,0.43501800546552466,0.4344766560476848
jirasoftware,2,0.6753569509705745,0.7433181530118845,0.48914872798170983,0.4915020208076308
jirasoftware,3,0.6864875126513676,0.8213877650294629,0.35780026400904746,0.3474807379260541
jirasoftware,3,0.689235220368667,0.8029646511469792,0.4516576079022031,0.4638168427254018
jirasoftware,3,0.6654663945670725,0.822426945669387,0.3973448218398258,0.36474750119370586
jirasoftware,3,0.6804963283883099,0.8155417630529355,0.4192550635492924,0.40832634009685476
jirasoftware,3,0.6980253622531387,0.8094277107344207,0.4908932165746705,0.4772904104839571
jirasoftware,3,0.6919807564798323,0.8098592322194497,0.47238250332395065,0.5248596089886308
jirasoftware,3,0.7217297031109331,0.8024423750025237,0.44666161577218166,0.4446277360323255
jirasoftware,3,0.6923375695603186,0.815439498659839,0.47127034330001716,0.47207262118637644
jirasoftware,3,0.6567235305917836,0.8139688503309762,0.47260761391714456,0.45736326122576254
jirasoftware,3,0.6806311255057158,0.8211587350808002,0.47275463051445127,0.5077904485819861
jirasoftware,4,0.7215313746814402,0.8563678126223755,0.3572253244709185,0.264991608438644
jirasoftware,4,0.719163984287949,0.8492205837008826,0.44425644548152626,0.46795331384618116
jirasoftware,4,0.722961388241873,0.8597392720244021,0.41981478194044486,0.4836925006418438
jirasoftware,4,0.7389264684411031,0.8501918913036378,0.431665641697506,0.42279540712929065
jirasoftware,4,0.7066414842808283,0.8514606143432758,0.4007958882359401,0.3961572196626946
jirasoftware,4,0.7318653406713495,0.861987324555526,0.4082288441609274,0.46283850723210535
jirasoftware,4,0.7066767665907949,0.8353975236263996,0.3685062261866787,0.42253795042052844
jirasoftware,4,0.7162376790733254,0.8485072796801095,0.4748714230468058,0.5139522458116949
jirasoftware,4,0.742510397008586,0.8631395320242259,0.48211490216080255,0.4756941788896314
jirasoftware,4,0.7207160708968785,0.8497527102617857,0.441290481820352,0.4003451821252266
jirasoftware,5,0.7524798332110124,0.870364192268489,0.3981738270067692,0.40170112079137416
jirasoftware,5,0.7215055818581161,0.8653993189112049,0.5030069326295433,0.49709741327806256
jirasoftware,5,0.744818830627038,0.8753893206231336,0.42994375494388826,0.46144824100478943
jirasoftware,5,0.7463625612297978,0.8780200081318551,0.36291736125993646,0.3173239754397079
jirasoftware,5,0.7279285761928354,0.8735753744248237,0.39806472507804064,0.3475665568289748
jirasoftware,5,0.7515318067853671,0.8806587841654752,0.4035204418749963,0.4010488971291766
jirasoftware,5,0.7492906561032523,0.87372966242949,0.42027028478717554,0.41618735160439413
jirasoftware,5,0.7483368718280022,0.8804608163538105,0.40294730221038344,0.36162369312739107
jirasoftware,5,0.7425028030104548,0.8804076790410377,0.4496731219433761,0.4836925006418438
jirasoftware,5,0.7307078172320387,0.8681414902387543,0.41432327031960714,0.41632466184906725
jirasoftware,10,0.7938003290128515,0.9231376441498588,0.29395051941911277,0.2954573189755048
jirasoftware,10,0.7754070203139446,0.9198983884826029,0.3565588240669074,0.3445972227879173
jirasoftware,10,0.8009748073326844,0.9283908329843478,0.3434111002885497,0.3054638030560624
jirasoftware,10,0.7860395740268591,0.9237096670647769,0.34584559301958706,0.3545178879655543
jirasoftware,10,0.7936757268604083,0.917498113438013,0.35642868678534906,0.38544702057818697
jirasoftware,10,0.7737602771363207,0.9206046425489095,0.4173903530607708,0.42869974765023716
jirasoftware,10,0.7910239014060312,0.9275612328372923,0.32781915064308337,0.32482454755498014
jirasoftware,10,0.7923079929469738,0.9228461007091342,0.41258956630586596,0.3814650234826649
jirasoftware,10,0.790510091278322,0.9238971550157079,0.4268974363194108,0.36809443840761447
jirasoftware,10,0.7886485928028106,0.9310928344991726,0.40535864303066055,0.3668243186443876
mesos,1,0.4729465975502579,0.5621270876686043,0.44656278426802204,0.4669772220474338
mesos,1,0.4786153350047145,0.5641533268838307,0.4390805120523199,0.45878754693262386
mesos,1,0.4948028482881055,0.5931938748384642,0.39145715780573226,0.37367268131377934
mesos,1,0.482278497346023,0.5641134572923538,0.41607974764984657,0.41897235864945814
mesos,1,0.47818829818413877,0.5733461061088969,0.41867444086411365,0.4154620304187471
mesos,1,0.4813298583249209,0.5742519843927945,0.3723744238107738,0.3716032974190213
mesos,1,0.4804131996481526,0.5641838783241319,0.4517034241571035,0.4641221659940239
mesos,1,0.5041343053481351,0.58371724394253,0.4337235251388958,0.4350743839501077
mesos,1,0.48475036928929943,0.5733149016102776,0.4302309622390291,0.44808542249081335
mesos,1,0.4796090444623029,0.5787913470217759,0.3926626759387156,0.38631051739844907
mesos,2,0.5154838012643943,0.6253071587404782,0.36292733176029535,0.3407448044671918
mesos,2,0.5121878942173885,0.6227729265506617,0.3870060525761434,0.3781185516942554
mesos,2,0.5043935412120433,0.6155691622166956,0.41492626892136275,0.4205828065998143
mesos,2,0.5084434543542452,0.6119491405290777,0.4464401843635446,0.4368009975049291
mesos,2,0.5057830092719007,0.6069876379540361,0.44614827883426983,0.44751653825598786
mesos,2,0.5110420333166705,0.6147805472876661,0.38727913368320843,0.37025135884198257
mesos,2,0.5019817468847394,0.591161905481187,0.4023268169096713,0.4235429025378252
mesos,2,0.48603022957072417,0.5933400379297165,0.4519068304829016,0.47555498844927446
mesos,2,0.49487432561700206,0.5984012094012843,0.4577652175876718,0.46645038648915416
mesos,2,0.5118868283068073,0.620933802519501,0.379875896738329,0.38646840445240555
mesos,3,0.5280554308624759,0.6395828966823206,0.3647306626811778,0.35994746972590264
mesos,3,0.5191103981653646,0.6329546266504135,0.3854602864896726,0.4062736583325897
mesos,3,0.5213013151897723,0.6400998418921416,0.4196134400086038,0.3918660147218607
mesos,3,0.5196951684267686,0.646717795127274,0.35505330986679323,0.3484974678502734
mesos,3,0.5172444855607939,0.6254254512339408,0.3915798521613287,0.3860441545758158
mesos,3,0.52354858481989,0.6410552103075626,0.3655629539403014,0.3572007258276422
mesos,3,0.5185489074862534,0.618943590778332,0.44241369807083986,0.444841620696263
mesos,3,0.5139333273137963,0.6213622316458609,0.39763515481982736,0.38059435159111493
mesos,3,0.509531366129264,0.6342176338141925,0.3754372941470823,0.386287284277556
mesos,3,0.5102585804364368,0.6161576973564512,0.42834157474736945,0.44574673072992854
mesos,4,0.5225612673613986,0.6383288900343487,0.40689921498393034,0.40503166804597457
mesos,4,0.5295217448931131,0.6441873999727113,0.35214489347219535,0.34782436179848386
mesos,4,0.5246526884482485,0.6417834694343768,0.400404564669905,0.37787296778960394
mesos,4,0.5393207018431266,0.6550089041018069,0.35211299455186384,0.3493369688594451
mesos,4,0.5287178512136903,0.646047081364933,0.36762385032011347,0.35747003369376906
mesos,4,0.5310425765620079,0.6523087925581335,0.37656626857661224,0.3690335833574249
mesos,4,0.5212854689017588,0.6429948443337059,0.4231170012788272,0.4224057885222837
mesos,4,0.5265119911439277,0.6518299407228078,0.39614075813737526,0.40875616638407325
mesos,4,0.5363203174868931,0.650341323509362,0.4033246238827245,0.4043189675205503
mesos,4,0.5244585593450282,0.6426558079644246,0.3928574534855058,0.3891297420893548
mesos,5,0.5237766917355735,0.6336703785669505,0.41237074855861544,0.39245911375874387
mesos,5,0.5332652975498215,0.6578671980590834,0.38006863718317635,0.39498399771382814
mesos,5,0.529487400308952,0.6483809415409366,0.3988008489638343,0.395767706510151
mesos,5,0.5282848882574821,0.6506250608314974,0.41064284674120344,0.3998339935070218
mesos,5,0.5380057478746532,0.6605955105413297,0.4163110800259453,0.39991056463785246
mesos,5,0.5321666138939853,0.6524215226210198,0.4020965451359835,0.3934129806235794
mesos,5,0.531030470445921,0.6579470363442721,0.35759364919118247,0.3605667469271724
mesos,5,0.5382589542969921,0.6611000476431086,0.38396670646316056,0.38909718299739904
mesos,5,0.5371786050254581,0.6646228652846611,0.3822217189133059,0.39450968209784903
mesos,5,0.5223975873809982,0.6485549421959,0.41704217901578644,0.41854041893707983
mesos,10,0.5468651695457086,0.6772264944132783,0.38451427403236305,0.38915215714261087
mesos,10,0.5478926835129483,0.679424472719643,0.3400796166909915,0.35374111779043
mesos,10,0.5439425086533504,0.6774528312126686,0.3687344900006724,0.35206718779143653
mesos,10,0.5363136503013821,0.6787985582497009,0.3574896690498084,0.34797979464952905
mesos,10,0.537051231164628,0.6715432277194414,0.3542326073707125,0.35724866459117505
mesos,10,0.546913073277165,0.6781516442702645,0.38255120032708406,0.38645089780497205
mesos,10,0.5445375602396341,0.6629045773709955,0.3854351618498929,0.3809061989743699
mesos,10,0.5454193473587876,0.6800184534001594,0.354940453567526,0.37291727765769955
mesos,10,0.5460584541880076,0.6816829592932001,0.3585931064496782,0.37176898551777166
mesos,10,0.5463502938887987,0.6777515101025468,0.35804095694987936,0.3639466751765329
moodle,1,0.4883954567390996,0.6153118737250073,0.2932950553518275,0.30850689144425664
moodle,1,0.5085657641754319,0.6268953914786749,0.3136017993471557,0.3389695821568968
moodle,1,0.5216652933000002,0.6406880160656521,0.15728692669192446,0.16350095510016097
moodle,1,0.5142499964443403,0.64008778347779,0.323005129947437,0.3485256026947834
moodle,1,0.49551265694283125,0.6475932290840246,0.3082754154153896,0.31866001505709474
moodle,1,0.48250379229019286,0.6095384246971784,0.30304956061060045,0.31621706196807525
moodle,1,0.5093734340726008,0.6445014514571098,0.267563387039996,0.3309772223323664
moodle,1,0.4844316419313973,0.6125930891797644,0.30107319909930813,0.3470069974159947
moodle,1,0.4922370657579081,0.6279161524769041,0.21771490002577826,0.22804167944867873
moodle,1,0.4981801493053508,0.624025530118877,0.33434711602111467,0.35928436620175414
moodle,2,0.5309451623045515,0.6841437249862176,0.2389377376334139,0.2494487020809971
moodle,2,0.5010981295405242,0.6584520910129406,0.15410531172382463,0.1435224268774964
moodle,2,0.5301929165749775,0.6786690726572405,0.24875750111222764,0.29272847825874143
moodle,2,0.5343030865322851,0.6741553472221284,0.2586920214863276,0.28035056471373676
moodle,2,0.5194577823454184,0.6650590381610768,0.3045886559101456,0.3459517517116522
moodle,2,0.5157394361420385,0.671975966791287,0.2526689323444661,0.2945136220030764
moodle,2,0.5411308389301879,0.678705737214007,0.25841416729626826,0.28747975726550157
moodle,2,0.5396053367189739,0.685869344144778,0.2572488105415796,0.286907316112629
moodle,2,0.5367691846362973,0.6640528188763286,0.31062987412434484,0.32599741114333436
moodle,2,0.5225147366137975,0.6818987685302135,0.16646219738645007,0.16663349347192835
moodle,3,0.5399245140160954,0.6900707479660323,0.2929018349108436,0.32346482145291233
moodle,3,0.5371431960933251,0.6965566437604561,0.2801874254559531,0.29165853025469796
moodle,3,0.5349353643973075,0.6924420864912817,0.28621612704546195,0.3502315437278261
moodle,3,0.5456430653732705,0.7097249466074707,0.2773847957795361,0.27955521772668845
moodle,3,0.5353945941660336,0.6845784212870967,0.3067654543082273,0.3280144718087585
moodle,3,0.5576499095381267,0.6874443051705083,0.3158301711925105,0.34259678177344144
moodle,3,0.5197057600736964,0.6624706804496001,0.2844209978187943,0.30422662516035043
moodle,3,0.5386367884363853,0.6959412040542288,0.17213398129603588,0.19149460799850584
moodle,3,0.5411423007702953,0.6793632843394244,0.3437752884514266,0.3851869726684379
moodle,3,0.5364944575223433,0.6865719743202162,0.25328606459379105,0.28411293063398363
moodle,4,0.541134052856574,0.7046856933665538,0.20012857580722318,0.21222105643498984
moodle,4,0.5318260459653033,0.7131848052822487,0.26202677792108015,0.29049088309780297
moodle,4,0.5335357183137399,0.693371492632429,0.22789116946347976,0.2718241794226492
moodle,4,0.5361736544324165,0.6845181086893327,0.3304306942739879,0.356444451020809
moodle,4,0.5366021810273943,0.6958497370502564,0.15164714599755794,0.13896471397020127
moodle,4,0.5484152798158084,0.7145802191361306,0.22234825043834147,0.24765265017881952
moodle,4,0.5392787978558607,0.7117803673419035,0.21186336556714092,0.23292616282352083
moodle,4,0.5532965650142364,0.7040761226809344,0.24628807598183972,0.25928786045505997
moodle,4,0.5501857015636176,0.7088296032152277,0.26931715571495374,0.3054976626828844
moodle,4,0.5393321334627942,0.7071123875970027,0.27522898610433283,0.31233660338248853
moodle,5,0.5475643323483392,0.6933546481694611,0.2553402923369556,0.26046783857299444
moodle,5,0.5521125432354095,0.719938358322235,0.20269823782616364,0.23731361361492426
moodle,5,0.5645674734032327,0.7160028323492121,0.20331127156799653,0.19842508237044168
moodle,5,0.5619740953306455,0.7181307747395655,0.2895528717723033,0.3227704934928415
moodle,5,0.5587062908524854,0.7288422831306942,0.17203301154254635,0.17608470084097902
moodle,5,0.541773554835728,0.708818134326549,0.3494212937971367,0.43046958147963765
moodle,5,0.5650874495333953,0.7245559317780413,0.16172200406115594,0.17616295501680665
moodle,5,0.5542985013427705,0.7175582872924375,0.19907818501950705,0.1873518793569634
moodle,5,0.5426800017968328,0.695558977545231,0.2568707503658063,0.29671043013903803
moodle,5,0.5391993006475486,0.703650398131303,0.3370527322023338,0.3717851150894217
moodle,10,0.585239871071342,0.7589083037657443,0.24213982157694613,0.28669105002670536
moodle,10,0.572513952773721,0.7564443543382384,0.21888748450534246,0.2960592605426055
moodle,10,0.5682419781419151,0.7431061788578045,0.23254507918670303,0.25963976711241826
moodle,10,0.5665201781813765,0.749326712679694,0.1575951870656734,0.18450722149869533
moodle,10,0.5704875713934617,0.7563259122688475,0.23328102576298787,0.2545067674458569
moodle,10,0.5681442070247401,0.7522408571083598,0.11216733757240267,0.09786988923511132
moodle,10,0.5591095716107116,0.7242804167736779,0.2413914209799987,0.2633755740396569
moodle,10,0.5790112828346752,0.7520179315192278,0.1722732405666093,0.2163917668727373
moodle,10,0.5598262397702013,0.7275188825334957,0.23024830244824598,0.25792671206339124
moodle,10,0.5597627635096192,0.7415948948365563,0.22859704161378905,0.2507785488023348
mule,1,0.5712651726696635,0.6137807858253619,0.25726463549916545,0.25860606358969146
mule,1,0.544572477314897,0.6054203898045948,0.20197659498866702,0.20828092333498596
mule,1,0.5492524325969619,0.5914585148721745,0.18502361376819856,0.19177345713887042
mule,1,0.5626764260657711,0.6154884463226923,0.2516932714010848,0.24667836948194655
mule,1,0.5465180939100066,0.58406219974402,0.2637641177808237,0.297136572893304
mule,1,0.5692307899651398,0.5971314831404454,0.26792706299353347,0.2584271918053398
mule,1,0.5695603785509186,0.5867308305229614,0.24097357803043054,0.2632894504311927
mule,1,0.5577253137231184,0.5996163144099932,0.30084462099472337,0.3329414688487768
mule,1,0.5608924721897632,0.5817623985552511,0.22547072011248548,0.23750791848908634
mule,1,0.5539798015264662,0.5888507631942614,0.18689219004665822,0.22084884754891657
mule,2,0.6032398813907055,0.6534498986114623,0.21691933609583738,0.24749419932764818
mule,2,0.6102898044687081,0.6601192195112766,0.1864940340166074,0.24763925998203098
mule,2,0.6060097657224063,0.6600432659107796,0.17684953976258772,0.2087324655223128
mule,2,0.6087214754545891,0.668356151625671,0.1923269756269345,0.21094109578641151
mule,2,0.5816342379393095,0.616962619568344,0.3419815754869196,0.3549841442252879
mule,2,0.6134652532144935,0.6571849904083648,0.15056342189443586,0.1518785051387703
mule,2,0.5942217049015079,0.6325559245146817,0.2500665843378445,0.24645368906989504
mule,2,0.6129638227382477,0.6611379446142535,0.21350630987340766,0.23987033486046302
mule,2,0.6109279218548619,0.6638216498926636,0.24160893581890522,0.23294014389844664
mule,2,0.6110488275448251,0.6448826093539519,0.2401714252217436,0.26343014835912787
mule,3,0.6384941355026029,0.6894204402204158,0.16571795910774453,0.1932218823194744
mule,3,0.6186134211293876,0.6802664247812077,0.1722417519238617,0.20614209669404887
mule,3,0.6334105861810043,0.6919560154683336,0.17577827394390733,0.2289307982931
mule,3,0.6287909361551132,0.6941956724806513,0.20374509642700278,0.24071888515452167
mule,3,0.6279141625941349,0.6851747980288131,0.23343827979834936,0.2624583510429244
mule,3,0.6243154360798121,0.6794940361417693,0.24405234797126418,0.2960109894698225
mule,3,0.6305005156875977,0.6861964970126375,0.19962718391273077,0.21022888069384044
mule,3,0.6294757875274309,0.684277814036624,0.1082829028848902,0.16127908995174156
mule,3,0.6270104175665169,0.6910403678101358,0.22465335486411475,0.243688811183727
mule,3,0.6260506066573593,0.6818930692397385,0.23424997710082548,0.2387163937150722
mule,4,0.6530995962333579,0.7074963999398681,0.14321434619431112,0.17141043144468623
mule,4,0.6494504345594291,0.7127159427404746,0.1668486114813798,0.18553803036363467
mule,4,0.647170531860632,0.7014974557986462,0.19738625106894842,0.22597177908001367
mule,4,0.6442942137042899,0.7039210148679729,0.19468440126804065,0.21360563096428467
mule,4,0.6292329062735929,0.7067312639038269,0.1418603513261187,0.18225616939342576
mule,4,0.659002277632213,0.7101477573508493,0.1628752940794086,0.1890434810642832
mule,4,0.6228261651260951,0.6802663905986692,0.2907700898135001,0.3107853625846281
mule,4,0.6340957046569792,0.7057144359317357,0.09537506740033878,0.11336326537772445
mule,4,0.650670967931055,0.7158172330255043,0.22534676323683656,0.22971608905366844
mule,4,0.629509195752637,0.7120005876664858,0.1439613119366121,0.1692007104989756
mule,5,0.6547155350184375,0.7140593506851803,0.10206805242842314,0.1382635265774151
mule,5,0.6612689670310204,0.7240600846937465,0.13432982524278902,0.16012187676151501
mule,5,0.653121362508861,0.7120461529902764,0.1511382040183078,0.18427938378350137
mule,5,0.6567231648119121,0.7275111879609772,0.20585538996906097,0.23942424608119567
mule,5,0.663514103181959,0.7323185688986507,0.13642408509926143,0.17206484041182657
mule,5,0.6515357986858514,0.7108476960999847,0.1499448238658377,0.1866854274193541
mule,5,0.6545610830759646,0.7196124407910105,0.21462895112389677,0.24322745286189304
mule,5,0.6601138382864916,0.7225305699182997,0.1232562351803477,0.14499412280445373
mule,5,0.653310743571644,0.7191475411764467,0.20167501199433435,0.2400339371022481
mule,5,0.649563032028944,0.7276893986253299,0.09441996068809284,0.10227321474791917
mule,10,0.6841516823700141,0.7595391326732006,0.10940990060454836,0.14320431427932484
mule,10,0.6835885126102238,0.7521886905116829,0.09122893483433046,0.10940409112652527
mule,10,0.6855419444658646,0.7595977044528819,0.11155207218294202,0.1484450394245072
mule,10,0.6858359924578662,0.7527507027180613,0.12726576009201576,0.1489543877372648
mule,10,0.6885368268658425,0.7630444323551876,0.10384167580974693,0.12011022182894156
mule,10,0.6785535425380235,0.7515566149196986,0.07590268410756344,0.1221966957525074
mule,10,0.6853344736315803,0.7541029639402328,0.12450629425847459,0.15309788718087516
mule,10,0.6762398948390292,0.7535430197774322,0.0848517401275207,0.12809292054644203
mule,10,0.6761527883909266,0.7599309671117687,0.1031925066787374,0.12196547125078447
mule,10,0.6845077905864922,0.7584885494443627,0.15911297387464118,0.1640690535149833
mulestudio,1,0.3838511274017662,0.5169242894192809,0.2255384343594183,0.22009312771162454
mulestudio,1,0.42205430162166474,0.5215638792564921,0.3620024228345707,0.3339753690952956
mulestudio,1,0.4062117478190226,0.4979822129015836,0.23947186185499833,0.30327063042604935
mulestudio,1,0.45437337791017046,0.5674094270442945,0.256184297576554,0.24540222430818898
mulestudio,1,0.42672006709956384,0.5338957033144407,0.1480646817067909,0.15258095316310621
mulestudio,1,0.4330258990441925,0.5243270479479369,0.2493290249053784,0.2449868777111154
mulestudio,1,0.4192534314211513,0.5554134168841989,0.21025955846532343,0.21708331376631904
mulestudio,1,0.3475297318196539,0.45367447979432673,0.0003011638055194707,0.030279732848984917
mulestudio,1,0.4247287673641946,0.5406638739244545,0.1689332605639552,0.13679971431894664
mulestudio,1,0.4347214187872407,0.5205178939957482,0.2586687564612796,0.22798857674529824
mulestudio,2,0.48176729618369174,0.6064794392092454,0.16968220143515203,0.20516190050798766
mulestudio,2,0.4816141030533701,0.6304492110531558,0.10674282437084018,0.0796287041152424
mulestudio,2,0.4964385142633227,0.6216654512422937,0.127818537663394,0.09719883109377486
mulestudio,2,0.47400595171475823,0.6307364465538323,0.25052512590959997,0.21495055728646198
mulestudio,2,0.463697647973014,0.6325515539677233,0.14993362384969963,0.11749285901125518
mulestudio,2,0.48300773503434435,0.617464938920433,0.1210992207738072,0.11942083995953176
mulestudio,2,0.4956988601625209,0.6231742048096831,0.3012493886135512,0.28407389026269836
mulestudio,2,0.42206630356107533,0.5173759488315627,0.23309849108506236,0.22846574237077347
mulestudio,2,0.48723761529447823,0.6240669671158459,0.20292445242380372,0.1767946938501789
mulestudio,2,0.4813756734705701,0.6306481891499919,0.17478878604093265,0.17025733159670403
mulestudio,3,0.5105952715487752,0.6728698744335849,0.12088473613536416,0.14030408049146534
mulestudio,3,0.5170949453930981,0.6474562531979188,0.20729906150396846,0.24500426431285335
mulestudio,3,0.5224430084754037,0.6689797360277331,0.13565985032463845,0.0892106535174987
mulestudio,3,0.5238404272201009,0.6651210830517633,0.28187437045492075,0.2903736356257544
mulestudio,3,0.525944150857761,0.6743743010559322,0.19782537978243964,0.1803917885653001
mulestudio,3,0.5127673897971163,0.6688327119589573,0.18098794393757958,0.16133800490512795
mulestudio,3,0.48920567813181576,0.664324587600902,0.19275549298237354,0.21061742976443357
mulestudio,3,0.5225802329797011,0.6657978049813489,0.2582045995764468,0.24632371420030116
mulestudio,3,0.4963651205659485,0.6690879710288963,0.13469626646972718,0.14239820007857135
mulestudio,3,0.517633939460618,0.6781454331293454,0.26272239770137285,0.25796307814154995
mulestudio,4,0.5424043422297562,0.6893453774643288,0.22587288096126565,0.22964803128895508
mulestudio,4,0.5316873702034168,0.6920025206584619,0.10752900033761952,0.11458543283173991
mulestudio,4,0.5399615264976838,0.6827779341417002,0.2750443218713725,0.2522737956839603
mulestudio,4,0.5207129589726365,0.6925901566202628,0.1376613152930712,0.12725640180944134
mulestudio,4,0.4971987943005604,0.6900976214630559,0.14732712482169236,0.1312398654520729
mulestudio,4,0.5493109573339999,0.696233996721795,0.2367484480933698,0.23777336983449743
mulestudio,4,0.5435416302796964,0.6966510405737389,0.19239548686976965,0.16543351553673752
mulestudio,4,0.53339063384656,0.6950466032145641,0.18756811296193152,0.1846244601661758
mulestudio,4,0.5096923305438049,0.6810280684665311,0.1632638386902146,0.16842401103566748
mulestudio,4,0.5340489622865131,0.6905667727808278,0.1839601554343673,0.16327178138731718
mulestudio,5,0.5481892827644927,0.7061634456546937,0.15609077023075021,0.15277220578222384
mulestudio,5,0.5553767480030669,0.713864855453925,0.17601237306011341,0.19894522446434637
mulestudio,5,0.5605848578625626,0.7232807788667036,0.1536107720777853,0.13599027141581246
mulestudio,5,0.5480072010466565,0.7139421574011691,0.25853102544773654,0.23233329533515193
mulestudio,5,0.5564031838482894,0.7141791880643342,0.17348883822805578,0.16070242801937346
mulestudio,5,0.5392633423304134,0.7100983878886422,0.18930241382003551,0.18908895312355772
mulestudio,5,0.534887951877385,0.7031003981905338,0.1346285209028376,0.14622325246092366
