"issuekey","type","components","storypoint","title","description_text"
"TIMOB-6946","New Feature","Tooling",5,"Tooling: standardize the location of build.log","Currently the {{build.log}} file is in the project root for Android and {{project/build/iphone/build/}} for iPhone. Could we standardize them, by creating them in, for example, the {{build}} folder, and naming them {{<PLATFORM>-build.log}}?    There may be a better location and naming convention, but hopefully you can see that this would be cleaner and more intuitive than the current situation.      "
"TIMOB-7025","Bug","iOS",0,"iOS: CommonJS - JavaScript module require()d by a url-based Window can't see Ti.Network","h2. Problem  A CommonJS (JavaScript) module which is require()d by a url-based Window (a window created with the 'url' property) from inside of that window's 'open' event tries to access Ti.Network.online, but instead a runtime error is produced:    Please see the attached project (code repeated at the bottom of this description).  It's a 5-step process to expose this error.  The attached code has been minimized down from an actual project, so while it may look weird and seem to contain unnecessary steps, keep in mind that this is an excerpt from a real project with a real problem.  I have reduced it down to the bare minimum necessary to reproduce the problem.    The normal workaround of adding a reference to ""Ti.Network"" in app.js does *not work* in this case.    Another problem that is evident in the example:  - In app.js, you shouldn't have to reference ""Ti.App"" to get past the use of Ti.App in deep.js, but without that line in app.js, you get the same ""undefined"" error on Ti.App.    The problem does *not occur on Android*...the app works fine.    h2. Steps to Reproduce  - Unzip the attached project and run it to the iPhone simulator.  - Look at the console log.  - Right after ""** trying Network"", you will see this error      h2. Expected Result  The app should run without error and give the console message ""** Network is there!"".    h2. Testcase Code  {code:lang=javascript|title=app.js}  var Sequencer=require('Sequencer');  Sequencer.SetML('deep',require('deep'));    Ti.App; // without this here, the Ti.App in deep.js crashes.  Ti.Network; // this workaround doesn't work.    var w1=Ti.UI.createWindow({url:'win1.js'});  w1.Sequencer=Sequencer;  w1.open();    {code:title=deep.js}  exports.RegisterWindowLoadEvent=function(TheWindow,OnLoadEvent)  {    Ti.App.CurrentWindow=TheWindow;    Ti.App.CurrentWindow.addEventListener('open',OnLoadEvent);  };      {code:title=win2.js}  Ti.API.info('** trying Network');    if (Ti.Network.online)      Ti.API.info('** Network is there!');  Ti.API.info('** done trying Network');  {code}  "
"TIMOB-7087","Bug","MobileWeb",3,"MobileWeb: Ti.Blob implementation","Need to implement Ti.Blob. Extends Evented. Need to investigate binary data support in browsers. Might try using canvas?    Be sure to also test setting the ""data"" property of a WebView."
"TIMOB-7152","Bug","iOS",1,"iOS: Memory Leak: Objects created in a Ti.UI.tabGroup are not released when the tabGroup is closed","h3. Problem    Objects created in a Ti.UI.tabGroup are not released when the tabGroup is closed.    h3. Reproducible steps:     1. Run the code below.  2. Use the instruments application to monitor the memory  3. Click on Open tabgroup button  4. Click on close button    Please see TiUITabproxy on the category. It is never released from the memory.      h3. Expected behavior:  Customer wants to release the memory of a tab.    h3. Tested with the next specs:    Simulator    iPhone 4  Version of the device: 5.0.1    Titanium Studio, build: 1.0.8.201112291658  Titanium SDK: 1.8.0.1     h3.More info:  Please see the video attached.    h3. Code:  {Code}  function createTabGroup()   {   var colors = ['#ff9966', '#99ff66', '#6699ff', '#66ffff', '#ffff66'];     function openWindowOnStack(i)    {    var win = Ti.UI.createWindow(    {     title : 'Window ' + i,     backgroundColor : colors[i]    });        win.addEventListener('open', function(evt)     {     Ti.API.info('Opened: ' + evt.source.title);     if(i < 4)      {      setTimeout(function()       {       openWindowOnStack(i + 1);      }, 500);     }    });        win.addEventListener('close', function(evt)     {     Ti.API.info('Closed: ' + evt.source.title);     trackClosedWindow(tab1, evt.source);    });        openInTab(tab1, win);   }     var navButton = Ti.UI.createButton(   {    title : 'Open Windows'   });     var outer = Ti.UI.createWindow(   {    title : 'Root Window',    backgroundColor : '#d0d0d0',    rightNavButton : navButton   });     outer.rightNavButton.addEventListener('click', function()    {    openWindowOnStack(0);   });      function trackClosedWindow(thistab, window)    {    var windows = thistab.windows || [];        for(var w = windows.length - 1; w >= 0; w--)     {     if(windows[w] == window)      {      windows[w] = null;      windows.splice(w, 1);      break;     }    }        thistab.windows = windows;   }     function closeAllInTab(thistab)    {    var windows = thistab.windows || [];        for(var w = 0; w < windows.length; w++)     {     windows[w].close();     windows[w] = null;    }        thistab.windows = windows = [];   }     function openInTab(thistab, window)    {    var windows = thistab.windows || [];    windows.push(window);    thistab.open(window);    thistab.windows = windows;   }     var tabGroup = Ti.UI.createTabGroup();      var tab1 = Ti.UI.createTab(   {    window : outer,    title : 'Touch Me'   });      tabGroup.addTab(tab1);     var button2 = Ti.UI.createButton(   {    title : 'close',    height : 35,    width : 200   });      outer.add(button2);      button2.addEventListener('click', function(e)    {      outer.remove(button2);    outer.rightNavButton = null;    button2 = null;    navButton = null;      closeAllInTab(tab1);    tabGroup.removeTab(tab1);    tab1.window = null;    tab1 = null;      tabGroup.tabs = null;    tabGroup.close();    tabGroup = null;      outer.close();    outer = null;      Ti.API.info('Closed tab group');   });      return tabGroup;    }    var win1 = Ti.UI.createWindow(  {   backgroundColor : '#fff',   title : ""Home""  });    var button1 = Ti.UI.createButton(  {   title : 'Open tabgroup',   height : 35,   width : 200  });    button1.addEventListener('click', function(e)   {   var tabGroup1 = createTabGroup();   tabGroup1.open();   Ti.API.info('Opened tab group');  });    win1.add(button1);    win1.open();    {Code}    h3. Helpdesk  APP-443889               "
"TIMOB-7143","Bug","Android",0.5,"Android: KitchenSink - Platform > Sockets > Connecting Socket - Connect without setting field causes crash","In KitchenSink, Platform > Sockets > Connecting Socket, pressing Connect when the module first loads causes crash.    This is not a new behavior, and is a general Android issue.    Steps to Reproduce:    1. Launch KitchenSink.  2. Run Platform > Sockets > Connecting Socket.  3. Press 'Connect'.    Expected Result:    Runtime error.    Actual Result:    Crash."
"TIMOB-7124","Bug","Android",2,"Android: Tab icons are not being shown when are in density folders","Problem: Images in density folders will not show if you re-install the app without rebuilding AND you didn't set ti.android.fastdev property to false. This property is true by default. Note that this bug affect Emulators and Devices.    Steps to reproduce:  1. Download and import the attached project, change line 49 in app.js in the test project to 'KS_nav_views.png' (Since the other image isn't included in the proj)  2. Launch emulator/device (uninstall the app if already installed).  3. Install and run the app  4. Observe the tab1 image is showing up correctly.  5. Now uninstall the app from emulator/device, and reinstall/run the app via Titanium Studio's play button. (DO NOT rebuild).        "
"TIMOB-7233","Bug","Android",3,"Android: evalJS and evalFile methods deprecated in TiContext","h3.Issue  One of the General changes while porting modules to our current SDK 1.8.0.1 was remove TiContext.    h6.Customer's remarks  Inside my Android module, I have to execute some JavaScript statements in the current context. I was using TiContext to do that in pre-1.8.0.1 versions of SDK. Since TiContext is deprecated where in 1.8.0.1 Android module SDK can I find evalJS() and evalFile() methods?    h6.General changes      h6.evalJS and evalFile methods migrated  {code:title=TiContext.java}   public Object evalFile(String filename)    throws IOException   {    return evalFile(filename, null, -1);   }     public Object evalJS(String src)   {    if (krollBridge == null)    {     Log.e(LCAT,""on evalJS, evaluator is null and shouldn't be"");    }    return krollBridge.evalJS(src);   }  {code}    h6.References  https://wiki.appcelerator.org/display/guides/Android+Module+Porting+Guide+for+1.8.0.1  "
"TIMOB-7270","New Feature","Tooling",5,"Report classes used during building for device or production","A useful data point is to find out what classes and modules fall under heavy use and which don't. During the build process for iOS, this information is indirectly gleaned in generating USE_TI_ compiler flags. If Titanium Studio could relay this information back to the cloud, we could have a better idea on what classes we could safely remove or which classes has the best ROI in terms of code fixes."
"TIMOB-7259","Bug","Android",1,"Android: Gesture - orientation change fires on app start when initial orientation is landscape","h2. Problem    If initial orientation of the emulator is landscape, two orientationchange events are fired when re-orienting to portrait. Thereafter, it works as expected.    The same does not happen when initial orientation is portrait.    h2. Test case    * set emulator to landscape (CTRL+F11)  * launch app with code below    {code:lang=javascript|title=app.js}  var win = Ti.UI.createWindow({    title: 'Rotate device to test',    backgroundColor: 'white',    orientationModes: [ Titanium.UI.PORTRAIT, Titanium.UI.UPSIDE_PORTRAIT, Titanium.UI.LANDSCAPE_LEFT, Titanium.UI.LANDSCAPE_RIGHT ],    fullscreen: false, // same results regardless of whether its a heavyweight window    exitOnClose: true  });    Ti.Gesture.addEventListener('orientationchange',function(e){    Titanium.API.info(""orientation changed = "" + Ti.Gesture.orientation + "", is portrait? "" + e.source.isPortrait() + "", is landscape? "" + e.source.isLandscape());  });  win.open();    "
"TIMOB-7249","Bug","Android",0.5,"Android: Intent - getData(), getAction(), and getType() do not work","h2. Problem    When deciding how an app should handle an incoming Android Intent, knowing the type, action, and data values that were sent with the Intent are critical. If your app only handles one very specific Intent, this is OK, but if you have an app that handles images, URIs, video,, etc... you need to know these values.     Right now when an Intent is received via Intent Filter in Titanium, the following lists the values/errors you will get for the data, type, and action functions and properties of an Intent:    * {{getData()}} always equals {{null}}   * {{getType()}} and {{getAction()}} always throw this exception, despite the fact that logic and documentation dictates that these functions do not require arguments:  {code}Uncaught Error: Requires property name as first argument{code}  * The {{data}} property always returns {{null}}  * The {{action}} and {{type}} properties always return {{undefined}}    h2. Proposed Solution    The above listed functions and properties need to return the appropriate values for {{data}}, {{type}}, and {{action}} so that developers will know what to do with the Android Intent that they are receiving. Like I said, if you are handling only one type of data as dictated by your Intent Filter, you are OK. But if you plan to handle images, video, etc... and you need to read them from Ti.Android.EXTRA_STREAM, you have no way of knowing which type of Intent you are receiving.    Also, I believe the implementation of {{getAction()}} and {{getType()}} need to change so that they do not require a parameter.    h2. Test Case    {code:javascript}  var win = Ti.UI.createWindow({      backgroundColor: '#fff',      fullscreen: false,      exitOnClose: true  });  win.addEventListener('open', function(e) {      var intent = Ti.Android.currentActivity.getIntent();      var iname = Ti.Android.EXTRA_STREAM;         if (intent && intent.hasExtra(iname)) {       Ti.API.info(intent.getAction());       Ti.API.info(intent.getData());       Ti.API.info(intent.getType());      } else {          Ti.API.info('No extra named ""' + iname + '"" found in Intent');      }  });  win.open();  {code}    It will also be necessary to add an intent filter to a custom AndroidManifest.xml to get this test case to receive intents. The only below needs to go in the main activity and will receive all image share intents. You can easily trigger an image share intent by long clicking on an image in the android gallery then select 'share' from the intent list. Then just select your test case app from the list.    {code:xml}  <intent-filter>      <action android:name=""android.intent.action.SEND"" />      <category android:name=""android.intent.category.DEFAULT"" />      <data android:mimeType=""image/*"" />  </intent-filter>  {code}"
"TIMOB-7301","Bug","Android",5,"Android: JSS with import and js with include files not working","h3. Actual behavior  Working with an app.js with an include an app.jss with a require, and adding labels to the window, those are not getting the styles dictated by the jss files    h3. Expected behavior  Jss working as used to work on 1.7.6 with the same structure    h3. Files  {code:title=app.js|borderStyle=solid}  var gt = {};  gt.ui={};      Ti.include('/incs/incs.js');    gt.ui.makeWin =  function(){      var win1 = Titanium.UI.createWindow({         backgroundColor:'#fff',    navBarHidden:true   });      var label1 = gt.ui.makeLabel('label1');     var label2 = gt.ui.makeLabel('label2');     win1.add(label1);   win1.add(label2);   return win1;  };      var win = gt.ui.makeWin();  win.open();       {code:title=incs/incs.js|borderStyle=solid}  Ti.API.info('Including the inc file');  gt.ui.makeLabel =  function(id) {      var label = Titanium.UI.createLabel({    id:id,    className:'button'   });      return label;  };  "
"TIMOB-7319","Bug","TiAPI",1,"Ti API: Label, TextArea support add method on iOS only","See related Q&A Item:    http://developer.appcelerator.com/question/130925/about-textaress-methodadd    Need to define which controls can/should accept children and which cannot or should not."
"TIMOB-7311","Bug","iOS",8,"iOS: Change Ti.Network.BonjourService/BonjourBrowser to take a Ti.Network.Socket.TCP object","In order to correctly deprecate (and remove) `Ti.Network.TCPSocket` which has been deprecated since the introduction of better sockets in 1.7.0, without disrupting the ability to use these features, the Bonjour code needs to be updated to take `Ti.Network.Socket.TCP` objects. This should not be a difficult task, although we will need to make developers aware of the change prior to release."
"TIMOB-7664","New Feature","iOS",3,"iOS: Allow for custom Info.plist values via tiapp.xml","It would be great if we didn't have to create our own Info.plist file to override common values. We can already specify android manifest parameters in tiapp.xml.    Examples:  I need an app with a shorter name for the Home screen (Bundle Display Name)  I would like to have a custom url scheme (URL Schemes array)  I want to specify all my icon files for a universal app (Icon files)    Since Info.plist is an XML file anyway, it seems like the same logic that went into the Android Manifest section of tiapp.xml could be applied here.    This would be something *really great* to have in 1.9 to bring parity between iOS & Android."
"TIMOB-7334","Bug","iOS",0.5,"iOS: EXC_BAD_ACCESS (SIGSEGV) crash while parsing xml","EXC_BAD_ACCESS (SIGSEGV) crash while parsing xml.    Occurs 1 times out of 10.    Steps to Reproduce:    1. Create new project.  2. Replace app.js with attached app.js.  3. Run app.  4. Press 'load' until app crashes.    Expected Result:    App should not crash.    Actual Result:    App crashes. Crash logs attached."
"TIMOB-7333","New Feature","Android",2,"Allow specification of arbitrary AVD in build/launch scripts","Related to TISTUD-998, right now in Studio you can select (some of) the properties of an AVD (Run->Run Configurations->Titanium Android Emulator) but this isn't configurable enough for some cases (although you can modify an AVD created by Studio in the {{android}} tools, as long as it has the right name). It would be nice to have the feature to select a pre-existing AVD in the run configurations, so that you can use an existing AVD without having Studio create a new one for you.    It appears to require build script modifications allowing for the specification of an arbitrary AVD."
"TIMOB-7391","Bug","Android",0.5,"Android: Ti.Geolocation.locationServicesEnabled is always false","Ti.Geolocation.locationServicesEnabled always return false even when the Use wireless networks and Use GPS satellites are checked. alert('Please enable location services')  h4. Repro Steps    Run the below code in the android device    {code}    var win = Ti.UI.createWindow({     backgroundColor:'white'    });    if (Ti.Geolocation.locationServicesEnabled) {        //Ti.Geolocation.purpose = 'Get your current location';    } else {        alert('Please enable location services');    }    win.open();    {\code}  "
"TIMOB-7368","Bug","Tooling",5,"Tooling: titanium.py create does not add platform tiapp.xml tags as expected","When 'titanium.py create' is run from the command line, the created project does not contain platform tag information in tiapp.xml file, as would be expected.    Note: When the new project is imported into studio, the tags are added based on the presence of the platform-specific Resources sub-folder (i.e., Project/Resources/android). This seems unexpected, but this is how it works as of now.    Steps to Reproduce:    1. Run 'titanium.py create' from the terminal using the following arguments:        2. Inspect tiapp.xml in the new project folder.    Expected Result:    Deployment target tags would be present.        Actual Result:    No deployment targets exist."
"TIMOB-7365","Bug","Android",0.5,"Android: Ti.Media.AudioPlayer.getUrl not exposed as method","Both getUrl, setUrl work on iOS, but only setUrl works on Android. I believe this is just a typo,  note missing @Kroll.method annotation:          @Kroll.getProperty      public String getUrl() {          return TiConvert.toString(getProperty(TiC.PROPERTY_URL));      }           @Kroll.setProperty @Kroll.method      public void setUrl(String url) {          if (url != null) {              setProperty(TiC.PROPERTY_URL, resolveUrl(null, TiConvert.toString(url)));          }  "
"TIMOB-7605","Bug","iOS",0,"iOS: httpClient file transfers appear to be cached in 1.8.0.1","I'm writing a file-syncing app which requires transfer certain files multiple times into folders to then display the resulting html. This means that some files - like css, js, icon images, etc. - get transferred multiple times. This worked like a charm on 1.7.5. When I upgraded to 1.8.0.1, the SDK now only transfers the file once. The call to httpClient.send appears to work - no error gets thrown, all the callbacks fire as expected - but the actual file that is requested never gets saved where it is told to save.    We're using the standard way of transferring files, where 'assetrowsresult' is the results from the database of the source and destination paths of files to be moved:    c.open('GET', assetrowsresult.fieldByName('source'));  c.file = Titanium.Filesystem.getFile(basepath(current_project) + assetrowsresult.fieldByName('dest'));  c.send();    Again, this worked fine in 1.7.5 ... so something changed. I'd be happy just knowing how to turn the cache off for transfers if such a switch exists."
"TIMOB-7412","Bug","Android",2,"Android: V8/Rhino: Animation: Setting animation on a lightweight window makes the window color go transparent","Steps To Reproduce:  1. Run the attached code:    2. Click Animate    Actual Result:  The window background color became transparent    Expected Result:  The window background color should stay black    Note:  Existed in 1.8.0.1 and works in 1.7.5"
"TIMOB-7393","Story","Android",1,"As a developer, I want to be able to pass arbitrary arguments to the Android emulator","This is a blocker issue for TISTUD-623.    ""When a run/debug configuration is created, we need the ability to pass additional command-line arguments to the android emulator. Specifically, the -scale argument in order to use skins whose full scale causes them to be larger than the screen you are running on. For example, I am using the Motorola MD860 skin for the Atrix 4G whose screen is 960 pixels high. The resulting emulator window is some 1200 pixels high but my screen is only 900 pixels high. If you run the AVD from the AVD Manager, it offers the option to run with a particular screen size which uses the -scale argument. We need the capability to do this in Studio. I would recommend simply adding an extensible option to specify any additional command line arguments. The standard Eclipse launch configurator allows this on the configuration's Target tab but that appears to be disabled in Studio.""    I believe we are not allowed to pass arbitrary arguments to the emulator. I could not find a duplicate issue, but if one exists, please mark this as such."
"TIMOB-7424","Bug","Android",2,"Android: Push Notification: Android 3.0+ is not getting notifications when the application has quit","Steps To Reproduce:  1. Run the attached application  2. Launch the application  3. Enable Push  4. Go to UrbanAirship and send a push notification to the APID  5. Force Quit the application  6. Send again    Actual:  The push is not received    Expected:  Should receive the push    Note:  Works on Nexus s (2.3.6)"
"TIMOB-7458","Bug","Tooling",1,"Tooling: api.jsca is generated with invalid xml tags resulting in content assist disparities","Using content assist, in the studio editor, Ti.Media.videoPlayer.repeatMode and other sdk properties have incomplete content assist property descriptions.    The api.jsca file in the sdk has invalid tags for these properties in 1.8.0.1 and 1.8.1. Screenshot attached.    The xml tags were correct and the properties were properly described in content assist using sdk 1.7.5. Screenshot attached.    Steps to Reproduce:    1. Open studio.  2. Create a new project.  3. Select sdk 1.8.0.1 or 1.8.1.  4. In the app.js file, type:    {code:title=app.js}    var videoPlayer = Ti.Media.createVideoPlayer();  videoPlayer    {code}    5. Open content assist. If it is not open by pressing cntrl + space.  6. Next to videoPlayer, type .repeatMode (e.g., videoPlayer.repeatMode)  7. Click on the content assist description for the property.    Expected Result:    Property description should be fully populated with descriptive elements (i.e., other properties).    Part of the description should read: 'Defaults to Titanium.Media.VIDEO_REPEAT_MODE_NONE.'    Actual Result:    There are holes in the description.    Part of the description reads: 'Defaults to .'"
"TIMOB-7467","Bug","iOS",8,"iOS: Map Annotation Memory Leak","h4. PROBLEM DESCRIPTION  User added and removed annotations from the map, it was releasing the TiMapAnnotationProxy but not the TiMapPinAnnotationView. It kept them ""Living"" and continued to add to their live bytes instead of moving the old ones into ""Transitory"".    h4. ACTUAL BEHAVIOR   TiMapPinAnnotationView is not being released.    h4. EXPECTED BEHAVIOR  TiMapPinAnnotationView should be released when not needed.    h4. TEST CASE      h4. COMMUNITY DISCUSSION  http://developer.appcelerator.com/question/131291/map-annotation-memory-leak  "
"TIMOB-7486","Bug","iOS",0.5,"iOS - on modal window orientation misplaces children","h3. The Problem:  When the window changes orientation, if it's modal, it's children end up behind the nav bar.    h3. Code Sample:      h3. To Reproduce:  Run the code above in app.js and rotate the device/simulator    h3. Behavior:    - What happens: View with the label with text ""lalalala"" ends up under the navbar and invisible to the user  - What has to happen: View containing the label has to resize accordingly"
"TIMOB-7536","Bug","iOS",1,"when using titanium ""create"" from command line to create a new ios module it fails to correctly configure titanium.xcconfig file for OSX lion","when using titanium ""create"" from command line to create a new ios module it fails to correctly configure titanium.xcconfig     The TITANIUM_SDK is incorrect for OSX lion it should have a ~ in front of the path."
"TIMOB-7564","New Feature","iOS|Tooling",5,"iOS: user should be able to run the app on device directly inside the Studio","User should be able to run the app directly on real iOS device from inside the Titanium Studio.  Current procedure involve creating a binary for iTunes and then use Xcode (set up with the correct provisioning profile and certificates) to actually run the app on the device, making it a long procedure."
"TIMOB-7562","Bug","iOS",0,"iOS: Titanium.UI.View: view with layout property set to horizontal or vertical does not display children","When the layout property of a View is set to 'vertical' or 'horizontal', children do not display. Works on Android.    Tested on Views and Windows using Labels, TextFields, and Buttons.    Steps to Reproduce:    1. Run Code:    {code:title=app.js}  var win = Ti.UI.createWindow({   backgroundColor:'red',   layout:'horizontal'  });    var left = Ti.UI.createLabel({   title:'Left',   backgroundColor:'blue',   color:'black',   width:'50%',   height:'100%'  });    var right = Ti.UI.createLabel({   title:'Right',   backgroundColor:'green',   color:'black',   width:'50%',   height:'100%'  });    win.add(left);  win.add(right);    win.open();  {code}    Expected Result:    There should be a blue bar and a green bar (two labels in a horizontal layout). Screenshot attached.    Actual Result:    Red background (only the window background). Screenshot attached."
"TIMOB-7560","Bug","Android",5,"Android: Invalid package names do not produce meaningful error messages.","If an invalid app id is created, Android compilation phase just gives a generic ""Error generating R.java from manifest"" error message. A meaningful error message should be displayed.    Example invalid app ids:  com  com.123  1com.com"
"TIMOB-7559","Bug","iOS",2,"iOS: CommonJS require: undeclared variable referenced from module fails to generate error","Undeclared variables referenced from a module fail to generate an error. Android does generate the error. Screenshot attached.    The undeclared variable can then be used in further logic, such as adding it to a window. Screenshot attached.    If an undeclared variable is used in the module itself, there is an error.  If an undeclared variable is returned from an exports function-call, there is an error.  If an undeclared variable is defined as a return value in an exports function, but the function is never called, there is no error.  If an undeclared variable is returned from an exports function-call and assigned to a new variable outside the module, there is no error, and the variable can continue to be used.    Steps to Reproduce:    1. Run Code (also attached):    {code:title=app.js}  var undeclaredVar = require('Module').getUndeclaredVar();    Ti.UI.createWindow().add(undeclaredVar);      Expected Result:    Runtime error indicating undeclared variable.    Actual Result:    No runtime error."
"TIMOB-7555","Bug","iOS",0,"iOS: Titanium.UI.Button: touchmove event fails to fire","Button touchmove event fails to fire.    Steps to Reproduce:    1. Run code.    {code:title=app.js}  var win = Ti.UI.createWindow({backgroundColor:'white'});  var button = Ti.UI.createButton({width:'200',height:'200'});  button.addEventListener('touchmove',function(){   Ti.API.info('touchmove fired');  });  button.addEventListener('touchstart',function(){   Ti.API.info('touchstart fired');  });  button.addEventListener('touchend',function(){   Ti.API.info('touchend fired');  });  button.addEventListener('touchcancel',function(){   Ti.API.info('touchcancel fired');  });  button.addEventListener('click',function(){   Ti.API.info('click fired');  });  button.addEventListener('dblclick',function(){   Ti.API.info('dblclick fired');  });    win.add(button);  win.open();  {code}    2. Press button, move, and release.    Expected Result:    Console should output three event types: 'touchstart', 'touchmove', 'touchend'.    Actual Result:    No 'touchmove' is printed."
"TIMOB-8472","Bug","Android",1,"Android: setting backgroundImage of TableViewRow to null or empty string crashes app","h6.Problem  Setting the backgroundImage property of a TableViewRow to null crashes the app with a NullPointerException/force close.  Setting backgroundImage to an empty string locks up the app (which will eventually crash if you keep clicking or try to back out).    h6.Rationale  This is a problem because we have the need to apply a background image to a row, and then at some point later remove that background image completely.    h6.Tested on  Droid Razr 2.3.5  Android 2.2 emulator    h6.Runtime engines  V8/Rhino    h6.Reproduction steps  1. Drop the following app.js code into a new project - initially, the row has no background image (property no specified)  2. click the row once...a background image appears (and the caption changes)  3. click the row again...a Force Close messaage appears on the screen, and a NullPointerException appears in the console    if you repeat the test with the ""1st test"" line commented out and the ""2nd test"" line uncommented, the app will freeze (nothing new appears in the console window) and then crash if you click the row again or try to ""back"" out.    h6.Repro sequence  {code}  var win1 = Ti.UI.createWindow({        backgroundColor:'black'  });    var TheListBox=Ti.UI.createTableView({width:'auto'});  var BIRow=Ti.UI.createTableViewRow({color:'white',                                      title:'No background image...click to toggle'});  TheListBox.appendRow(BIRow);    win1.open();  win1.add(TheListBox);    BIRow.addEventListener('click',ToggleBI);  function ToggleBI()  {    if (!BIRow.backgroundImage)    {      BIRow.backgroundImage='appicon.png';      BIRow.title='Titanium background image...click to toggle';    }    else     {      BIRow.backgroundImage=null; // 1st test...NullPointerException      //BIRow.backgroundImage=''; // 2nd test...lockup/freeze...crash on next click      BIRow.title='No background image...click to toggle';    }  }  {code}    h6.Console output      h6.API docs  http://developer.appcelerator.com/apidoc/mobile/latest/Titanium.UI.TableViewRow.backgroundImage-property.html  "
"TIMOB-7584","Bug","Android",3,"Android: opening a new window, background color is briefly displayed before objects are added to the screen","h2. Problem  When opening a new window, the background color of the new window is displayed for a brief moment and then objects are drawn and added to the screen. This is happening from 1.8.0.1 - it's not reproducible on 1.7.5.  Opening the new window on 1.8.0.1 with V8 is still overall faster than on 1.7.5 (around 4-5 times faster, something around 120ms against 500ms).    h2. Steps to reproduce  The behavior is noticeable especially on the emulator (since is less reactive).    {code:lang=javascript|title=app.js}  var win = Ti.UI.createWindow({    navBarHidden : true,    backgroundColor : 'green',  });    function createNewWin() {    var win2 = Ti.UI.createWindow({      navBarHidden : true,      backgroundColor : 'black',    });      for( i = 0; i < 20; i++) {      var view = Ti.UI.createView({        backgroundColor : 'blue',      });      win2.add(view);    }      return win2;  }    var button = Ti.UI.createButton({    title : 'Open New Win',    width : 150,    height : 60,    top : 20  });    win.add(button);    button.addEventListener('click', function() {    var win3 = createNewWin();    win3.open();  });    win.open();  {code}      h2. Link  Ticket related: http://support-admin.appcelerator.com/display/APP-175314"
"TIMOB-8346","Bug","iOS",1,"iOS: ""open"" event fires multiple times at startup, plus whenever focused when using NavigationGroup","h2.Problem  The ""open"" event of a window fires 3 times when first opened, then whenever the window re-receives focus (when navigating back to it using a NavigationGroup), the ""open"" event fires again.    h2.Expected Result  The ""open"" event should only fire once...when it is first opened, period.  And it should not fire when the window re-receives focus.    h2.Steps to Reproduce  # drop the following app.js code into a new project  # build with SDK 1.8.1  # run in the iPhone simulator.  You will see:    # Say to yourself: ""Why did OPEN fire 3 times?!?!?!?!?!""  # click the ""open new window"" button and watch the console log.  You will see:    # click the ""back"" button and watch the console log.  You will see:    # Say to yourself: ""Why did OPEN fire again?!?!?!?!?!""    Repeat steps 5, 6, and 7 and continue to get the same result until you're bored with this game.    h2.Testcase  {code:title=app.js}  var rootWin   = Ti.UI.createWindow();  rootWin.addEventListener('focus', function()  {    Ti.API.info(""rootWin FOCUSED"");  });    rootWin.addEventListener('open', function()  {    Ti.API.info(""rootWin OPEN fired"");  });    var btnOpenWin = Ti.UI.createButton({    title : ""open new window"",    width : 200,    height  : 35  });    btnOpenWin.addEventListener('click', function()  {    var win2 = Ti.UI.createWindow();    ng.open(win2, {animated:true});    Ti.API.info(""2nd wind"");  });    rootWin.add(btnOpenWin);    ng = Ti.UI.iPhone.createNavigationGroup({window:rootWin});  var NavBase = Ti.UI.createWindow();  NavBase.add(ng);  NavBase.open(); // this opens the ""root"" window, automatically  {code}      In a larger project, sometimes when you go ""back"" to the main window, no events fire at all (no focus, no open).  I would expect the focus event to fire each time.  Just something to keep in mind while you're looking into the code, as I haven't been successful in reproducing this in a small testcase.  "
"TIMOB-7607","Bug","iOS",1,"iOS: Status Bar disappears when video is closed in landscape/portrait mode","h5. Expected    When the video is closed in landscape/portrait mode, Status bar should be visible.    h5. Actual    Currently its not visible.    Below is attached the sample app.js, and screen shots to explain the issue.    h5. Test Code  "
"TIMOB-7586","Bug","iOS",1,"iOS: image saved to filesystem using toImage() loses it's transparency","h2. Problem  Saving an image to the filesystem using toImage() method, does not keep the transparent property of the image    h2. Steps to reproduce  See attached code  {code:lang=javascript|title=app.js}  var window = Ti.UI.createWindow({      backgroundColor:'#ff0'  });    var view = Ti.UI.createImageView({      image:'KS_nav_ui.png',  // var view = Ti.UI.createView({      backgroundColor:'transparent',      borderWidth:2,      borderColor:'#f00',      width:100,      height:100,      top:10  });    window.add(view);    var image = Ti.Filesystem.getFile(Ti.Filesystem.applicationDataDirectory, 'tst.png');  image.write(view.toImage());    var img = Ti.UI.createImageView({      width:200,      height:200,      bottom:10,      image:image.nativePath  });    window.add(img);  window.open();  {code}    h2. Link  Ticket : http://support-admin.appcelerator.com/display/APP-785915"
