"issuekey","type","components","storypoint","title","description_text"
"COMPASS-2785","Task","Tech debt",3,"Update Server Stats Plugin to React 16","""Update server stats plugin to React 16:    AC:  - Update to React 16.3.2  - Update Enzyme to 3.3.0  - Bump apiVersion to 2.0.0  - Fix dependencies and failures."""
"COMPASS-2784","Task","Tech debt",2,"Update Instance Plugin to React 16","""Update instance plugin to React 16:    AC:  - Update to React 16.3.2  - Update Enzyme to 3.3.0  - Bump apiVersion to 2.0.0  - Fix dependencies and failures."""
"COMPASS-2783","Task","Tech debt",3,"Update Security Plugin to React 16","""Update secutiry plugin to React 16:    AC:  - Update to React 16.3.2  - Update Enzyme to 3.3.0  - Bump apiVersion to 2.0.0  - Fix dependencies and failures."""
"COMPASS-2782","Task","Tech debt",3,"Update Query History to React 16","""Update query history plugin to React 16:    AC:  - Update to React 16.3.2  - Update Enzyme to 3.3.0  - Bump apiVersion to 2.0.0  - Fix dependencies and failures."""
"COMPASS-2781","Task","Tech debt",3,"Update Deployment Awareness to React 16","""Update deployment awareness plugin to React 16:    AC:  - Update to React 16.3.2  - Update Enzyme to 3.3.0  - Bump apiVersion to 2.0.0  - Fix dependencies and failures."""
"COMPASS-2780","Task","Tech debt",3,"Update Document Validation to React 16","""Update document validation plugin to React 16:    AC:  - Update to React 16.3.2  - Update Enzyme to 3.3.0  - Bump apiVersion to 2.0.0  - Fix dependencies and failures."""
"COMPASS-2779","Task","Tech debt",5,"Update Connect Auth Roles to React 16","""Update connect auth plugins plugin to React 16:    AC:  - Update to React 16.3.2  - Update Enzyme to 3.3.0  - Bump apiVersion to 2.0.0  - Fix dependencies and failures."""
"COMPASS-2778","Task","Tech debt",3,"Update Connect to React 16","""Update connect plugin to React 16:    AC:  - Update to React 16.3.2  - Update Enzyme to 3.3.0  - Bump apiVersion to 2.0.0  - Fix dependencies and failures."""
"COMPASS-2777","Task","Tech debt",3,"Update Collection Stats to React 16","""Update collection stats plugin to React 16:    AC:  - Update to React 16.3.2  - Update Enzyme to 3.3.0  - Bump apiVersion to 2.0.0  - Fix dependencies and failures.  - Open source plugin."""
"COMPASS-2776","Task","Tech debt",3,"Update Import/Export to React 16","""Update import/export plugin to React 16:    AC:  - Update to React 16.3.2  - Update Enzyme to 3.3.0  - Bump apiVersion to 2.0.0  - Fix dependencies and failures."""
"COMPASS-2775","Task","Tech debt",5,"Upgrade Aggregations Plugin to React 16","""Update aggregations plugin to React 16:    AC:  - Update to React 16.3.2  - Update Enzyme to 3.3.0  - Bump apiVersion to 2.0.0  - Fix dependencies and failures."""
"COMPASS-2774","Task","Tech debt",5,"Upgrade CRUD Plugin to React 16","""Update the CRUD Plugin to React 16:    AC:  - Update to React 16.3.2  - Update Enzyme to 3.3.0  - Bump apiVersion to 2.0.0  - Update dependencies to support changes and fix issues.  - Release new major version for Cloud."""
"COMPASS-2797","Task","Export to Language",1,"Figure out how to handle elisions in java","""Elisions in javascript: [,,1, 2] --> [undefined, 1, 2]    Won't work in java because doing `.append(""""array with leading elision"""", Arrays.asList(null, """"1"""", """"2"""")) will throw a null pointer exception.`         Use BsonUndefined     """
"COMPASS-2820","Task","Export to Language",3,"Put export to language into read-only ace code editor","""To get syntax highlighting and maybe even pretty printing?"""
"COMPASS-2817","Task","Export to Language",3,"Move anything JS-specific out of the Generators and into javascript/Visitor.js","""The generators need to be input-language agnostic, so anytime we execute JS code in an emit method it needs to be moved to the Visitor, whenever possible."""
"COMPASS-2816","Task","Export to Language",3,"Add Shell BSON methods to JS symbol table","""(lower priority because not needed for v1)"""
"COMPASS-2815","Task","Export to Language",3,"Add Shell BSON utils to JS symbol table","""(lower priority because not needed for v1)"""
"COMPASS-2814","Task","Export to Language",1,"Add Shell BSON constructors to JS symbol table","""(lower priority because not needed for v1)"""
"COMPASS-2808","Task","Export to Language",3,"Run python tests in python","""Need to run each of the generated python tests in the python interpreter to make sure that they run and do what's expected (i.e. str vs repr).         Can add a python template to [https://github.com/mongodb-js/bson-compilers/blob/test-file/make-test-file.js] and write to a file that can be run in python."""
"COMPASS-2806","Task","Export to Language",3,"Write error handling tests for Javascript","""Write JS JSON tests in test/json/error/*         Need to make sure we throw when code won't run in the target language, and the error messages are useful. These tests need to be *complete*, so that we are testing every error path."""
"COMPASS-2805","Task","Export to Language",3,"Write error handling tests for Java","""Write Java JSON tests in test/json/error/*         Need to make sure we throw when code won't run in the target language, and the error messages are useful. These tests need to be *complete*, so that we are testing every error path."""
"COMPASS-2804","Task","Export to Language",3,"Write error handling tests for Python","""Write Python JSON tests in test/json/error/*         Need to make sure we throw when code won't run in the target language, and the error messages are useful. These tests need to be *complete*, so that we are testing every error path."""
"COMPASS-2803","Task","Export to Language",3,"Write error handling tests for C#","""Write C# JSON tests in test/json/error/*         Need to make sure we throw when code won't run in the target language, and the error messages are useful. These tests need to be *complete*, so that we are testing every error path."""
"COMPASS-2802","Bug","Real Time Server Stats",1,"RTSS Still Polling on Auth Errors","""Investigate and fix RTSS still polling when an authentication error is encountered."""
"COMPASS-2830","Task","Intercom",2,"Disable Intercom in Compass Dev Environments","""Disable Intercom in Compass Dev Environments"""
"COMPASS-2829","Task","Atlas",1,"Create Unique Identifier to Send to Atlas with Link","""Send a unique identifier to the Atlas link so they know it came from Compass."""
"COMPASS-2847","Task","Metrics",3,"Investigate User Upserts Failing","""Compass is not updating user data in the data warehouse, failing on the attempted update/upsert via Stitch. Need to investigate is this is a Stitch or Compass issue."""
"COMPASS-2846","Task","Compass",2,"Validate TLS 1.2 Support with MongoDB 4.0 ","""We need to verify that the latest version of Compass can connect to a MongoDB 3.7.9/4.0.0 instance with --requireSSL enabled [--sslDisabledProtocols=TLS1_0] (1.0 is disabled by default).    This is enough to mark Compass as done with regards to the company/product wide Safe TLS initiative driven by the PCI-DSS deadline of June 30, 2018 where TLS 1.0 must be disabled by default everywhere. """
"COMPASS-2864","Task","Export to Language",1,"Investigate adding buffer type to query bar","""Discuss if we want to add a """"buffer"""" support.   * Right now it is valid to instantiate a JS Buffer only in the Binary object constructor. Should users be able to instantiate buffer data types outside of the BSON binary object?   * Will people ever actually use it, outside of the BSON Binary type?   * There isn't a shell equivalent outside of using the subtype like `md5(...data...)`."""
"COMPASS-2865","Task","Export to Language",5,"Explore idiomatic export to language","""Exploratory ticket for the idiomatic export to language feature.   * Work with the drivers/education teams to specify exactly what """"idiomatic"""" code should look like for Java, Python, Node, Shell, CSharp.   * Split the work into tickets with estimates.   * Do we want to give people the option to have idiomatic/standard, or do we want to always generate """"idiomatic"""" code?"""
"COMPASS-2889","Story","Aggregation pipeline|Compass",3,"Agg Pipeline Builder - Create an icon to create (insert) a new stage inplace","""Add a plus button next to the Delete button for each stage. When clicked, it inserts a new stage right after the one that is currently selected. This will help avoid a lot of vertical scrolling and also unnecessary movement/dragging of stages when you want to simply insert a stage in the middle of a pipeline, which is very common when authoring/debugging agg pipelines."""
"COMPASS-2888","Story","Aggregation pipeline|Compass",3,"Agg pipeline builder to autocompolete newly defined fields","""Currently, the Agg Pipeline builder offers field autocompletion based on the collection selected for aggregation. I'd like to see this extended to the new fields defined in the $project stages that precede any new stages that attempts to use them. See example attached."""
"COMPASS-2904","Task","Export to Language",3,"Add ""required imports"" to generated code","""There was some concern that we need to indicate which classes we're using in the generated code so that beginners know exactly how to import the bson classes/etc.         We can use the code in [https://github.com/mongodb-js/bson-compilers/blob/test-file/make-test-file.js] as a starting point.         Open questions:    * how do we want to display this visually?   * do we only import what we use (therefore do a scan of the exported code) or should we just provide a generic """"import"""" list of things that can be used?   * Is this required for version 1?"""
"COMPASS-2903","Task","Export to Language",1,"Add csharp to test generator","""Java + python are already done:  [https://github.com/mongodb-js/bson-compilers/blob/test-file/make-test-file.js]"""
"COMPASS-2902","Task","Export to Language",5,"Generate accurate and idiomatic Binary data","""Instead of extracting the data as a string, we need to extract the data as bytes so that we can generate the correct output language binary data.          Java, for example, has only signed bytes and must be constructed with:  """
"COMPASS-2901","Task","Export to Language",3,"Misc Python idiomatic syntax ","""From: https://github.com/mongodb-js/bson-compilers/pull/78"""
"COMPASS-2899","Task","Export to Language",5,"Use Builders for java documents","""http://mongodb.github.io/mongo-java-driver/3.6/builders/"""
"COMPASS-2898","Task","Export to Language",3,"Misc Idiomatic Java Syntax","""* Use {{BsonUndefined}} instead of null   * {{java.lang}} is always imported, so don't need to use the full name.   * Use {{SimpleDateFormat}} instead of {{toString()}}   * Use {{toHexString}} instead of {{toString}} for ObjectId   * Use {{BINARY}} instead of {{OLD_BINARY}} for Binary subtype.   * Use Document constructor, so generate """"\{x: 1}"""" as """"new Document(""""x"""", 1)"""" and not """"new Document().append(""""x"""", 1)""""   * Remove Code.toString() for JS and Shell because the result is just """"[object Object]""""    [https://github.com/mongodb-js/bson-compilers/pull/82]     [https://github.com/mongodb-js/bson-compilers/pull/84]    Comments from: [https://github.com/mongodb-js/bson-compilers/pull/76]     """
"COMPASS-2896","Task","Export to Language",3,"Idiomatic java numbers","""Generate numbers idiomatically in java.         [https://github.com/mongodb-js/bson-compilers/pull/83]"""
"COMPASS-2895","Task","Export to Language",5,"create a wiki for bson-compilers","""There are a few things that need to be explained in a wiki about how this project works. That way if people want to contribute, it'll be easier for them to get started. Also useful for other teams that will be using this package. Should include:    1) Symbol tables   * how are these generated   * how does the hierarchy work   * what happens to them afterwards    2) Visitors and Generators. How do we end up with ctx being """"passed down"""" from visitor to generator?    3) What happens once Antlr generates the AST? what do we do from there?    4) Diagram to explain the javascript visitor structure.    5) Maybe a few more diagrams if they prove useful"""
"COMPASS-2894","Task","Export to Language",3,"implement feedback for c# syntax to be idiomatic","""[https://github.com/mongodb-js/bson-compilers/pull/65 |https://github.com/mongodb-js/bson-compilers/pull/65]    Doesn't include Builders: see https://jira.mongodb.org/browse/COMPASS-2900?filter=-2"""
"COMPASS-2893","Task","Export to Language",3,"implement design changes for export to language feature","""input / output to be side by side –> [https://mongodb.invisionapp.com/share/YZGJBROJ6UT#/screens/287448203]    plus a few code structure / component changes:   * -separate out components from main export-modal.jsx. Primarily a new *ace editor* component and *select-box* component-   * -create *copy successful* messaging-   * -make sure *copy* always works-   * -level out and vertically align titles / buttons for ace editor. Currently export-to and select box are misaligned-   * write a few more test cases for each component and modules – going to make another ticket for this!"""
"COMPASS-2906","Task","Export to Language",3,"write nested document tests","""should test for larger, more complicated document queries"""
"COMPASS-2909","Bug","Compass",1,"Compass not able to auto fill connection string with LDAP userDN information. ","""Hi Compass team,    Compass not able to auto fill connection string with LDAP userDN information when copying from Atlas connection modal. User have to manually input the all the required information manually.     Please see the screenshot video here: [https://cl.ly/0J2l3Y3T0o00]         Thanks,    Steve"""
"COMPASS-2910","Task","Export to Language",1,"ace editor to change language modes based on outputs","""need to be able to set proper syntax highlighting based on ouptut language in the plugin UI"""
"COMPASS-2917","Task","Telemetry Data",2,"Update Compass Version With Last Login Date","""We need to update the Compass version along with the last login date in the metrics."""
"COMPASS-2923","Task","Query",3,"Update Language Model to Support $text, $mod, $bits...","""Update the language model to support modern MQL features."""
"COMPASS-2937","Task","Aggregation pipeline",3,"Support 4.0 Features in Grammar","""Add support for 4.0 conversion features to the grammar. Also support new $bucket syntax."""
"COMPASS-2943","Task","Export to Language",3,"unify test cases for bson compilers","""Maintaining tests based on input language might prove itself tedious in the long run. Something to consider in the future is coming up with a yml / json file to store all tests and read out the input and output from a single json / yml object. If either the output or input are non existent for a particular method, the test can be skipped (i.e. the key/value pair will not be in that particular code block)."""
"COMPASS-2950","Task","Connectivity",2,"Add New Atlas Link","""Add the new Atlas link to the connect window with the updated designs."""
"COMPASS-2949","Task","Aggregation pipeline",3,"Toggle Auto-Preview","""Add another mode, auto-preview, which allows the user to toggle if the stages are executing when typing. When turned off, require CMD/CTL+Return to execute."""
"COMPASS-2964","Bug","Export to Language",1,"Export to Language Modal Needs Max Height","""With long queries or pipelines, the export to language modal goes off screen. Think we just need to set a max height on the modal itself and let the contents scroll. See screen shot."""
"COMPASS-2966","Task","Export to Language",3,"Only provide imports for used packages","""Only applies to java + javascript imports, but right now we always import all potential classes. We should figure out which classes are actually used and only import those."""
"COMPASS-2971","Task","Export to Language",1,"Abstract new into template","""Right now we are using """"this.new"""" to determine if new is required, we should abstract that into a template so that we can support [~durran.jordan]'s work on ruby."""
"COMPASS-2976","Bug","Document Validation",2,"NaN in EditableDocument Double fields","""if I enter alphabetic characters into a Double field it changes the text to """"NaN"""" and you sort of get stuck in that state. Can't backspace to get rid of it, have to select all and then enter a number to start over         !https://mail.google.com/mail/u/0?ui=2&ik=7a0111ff37&attid=0.1&permmsgid=msg-a:r3017218747656759137&th=1644ca3c9016d539&view=fimg&sz=w1600-h1000&attbid=ANGjdJ8NBqAZ14nzrIKji5xeBJVgPfL0ScqX7gV8M5Hz2Z5uSV9lJQS4hg0lttEK2d94bkfPWf3UjPLQUiaSrsnRMAP7KIshyX1ahWOfOfbCg0EOSmNtgyVCLtRqJOw&disp=emb&realattid=ii_jj09mmwz0!"""
"COMPASS-2977","Task","Connectivity",2,"Update Node Driver to 3.1.0","""Upgrade the Node driver to 3.1.0 for SCRAM-SHA256 support."""
"COMPASS-2983","Task","Connectivity",5,"Add SCRAM-SHA-256 Support","""Add SCRAM-SHA-256 support to the connection window."""
"COMPASS-2998","Task","Export to Language",1,"Add ""Idiomatic"" button to export to language UI","""Since we can support regular documents or builders in java + c# (soon), we need to allow the user to active/deactivate. [~durran.jordan], do we want default to be """"use builders"""" or not?"""
"COMPASS-3020","Task","Export to Language",1,"Java default to using builders","""[https://github.com/mongodb-js/compass-export-to-language/pull/13]    https://github.com/mongodb-js/bson-compilers/pull/120"""
"COMPASS-3033","Task","Export to Language",1,"rename Bson-Compilers to Bson-Transpilers","""Because Bson-Source-To-Source-Compilers is too long"""
"COMPASS-3045","Story","Aggregation pipeline",5,"Support Collation in Agg Pipeline Builder","""Add collation support to the aggregation pipeline builder.        # Add the collation field.   # Pass collation options when executing the stages.   # Pass collation options when executing a $out    https://mongodb.invisionapp.com/share/ZSMFJZ4DHKY#/screens/309739115_Design_04_-_1280px_-_Option_A"""
"COMPASS-3051","Task","Export to Language",3,"Add copy button to original pipeline in Export to Lang modal","""* Add copy button to left code snippet (original pipeline)   * Add tooltip to both copy buttons """"Click to Copy""""   *"""
"COMPASS-3063","Task","UI / UX",2,"Change in-progress banner icons in collation support modals","""Updating icons from """"align-center"""" to """"spinner""""    !image-2018-08-14-14-39-05-265.png|width=576,height=411!"""
"COMPASS-3065","Task","Auto Updates",5,"Migrate services from deis to new techops platform","""The auto-update and maps proxy currently run on Deis, which is being decommissioned by TECHOPS this quarter. Migrating to [the new platform|https://github.com/10gen/platform-docs] will dramatically increase reliability and provide long overdue monitoring and alerting. This is a multi-step project that will involve circling back with TECHOPS to update the DNS of these current services to point at the new platform containers. cc [~angelo.olivera]"""
"COMPASS-3072","Task","Compass",8,"mongodb_schema.rs: project setup","""* -setup- [-rust-clippy-|https://github.com/rust-lang-nursery/rust-clippy]   * -setup- [-rustfmt-|https://github.com/rust-lang-nursery/rustfmt]   * -setup ci to include rust-clippy and rustfmt check-   * -setup ci to make sure wasm pack can be build-   * -setup github-templates-   * -setup [wasm-pack|https://github.com/rustwasm/wasm-pack] (abstraction over [wasm-bindgen|https://github.com/rustwasm/wasm-bindgen])-   * look into existing project figure out api endpoints and what will need to be exposed to wasm-pack/wasm-bindgen   * -check 'clone' and 'debug' are implemented for all structs-   * -figure out how to do testing with rust's internal test framework / possibly look into [quickcheck|https://github.com/BurntSushi/quickcheck] for model testing-   * -#![deny(unsafe_code)]-   * -deny missing docs-   * -add code of conduct-   * documentation for all of the above ^"""
"COMPASS-3074","Task","Export to Language",3,"Investigate export-to-lang modal size","""Split off from COMPASS-3051, since it included two separate features.   * Improve the modal height   ** See if we can have the modal height extend to full height of the compass window (margin top and bottom should be the same) OR   ** See if we can have the modal be resizable? (drag to resize)"""
"COMPASS-3086","Story","Aggregation pipeline",1,"As a user, I would like an improved experience when pasting pre-existing Aggregation Pipelines.","""Let's try if no stage selected and you paste into stage editor, the pipeline fills out. If messy, we'll re-eval    !agg-paste-pipeline.png|width=600!"""
"COMPASS-3099","Bug","Compass|Connectivity",1,"Connection string autofill does not recognize authMechanism=PLAIN","""https://jira.mongodb.org/browse/INT-3921 is marked done and hence I was testing the connection string autofill  I am using compass 1.15.0. I tried having the following strings in clipboard and open compass     mongodb+srv://:@cluster0-prc3c.mmscloudteam.com/%24external?authMechanism=PLAIN    mongodb+srv://test:@cluster0-prc3c.mmscloudteam.com/%24external?authMechanism=PLAIN    mongodb+srv://cluster0-prc3c.mmscloudteam.com/%24external?authMechanism=PLAIN    The 1st two looks good. But when i had the last string in my clipboard, LDAP option is not selected automatically."""
"COMPASS-3100","Task","Installation",3,"Windows msi supports unattended installation","""Allow users to silently install Compass to a specific directory and set of users."""
"COMPASS-3113","Task","CI",8,"Refactor .evergreen.yaml for improved build times and functional tests","""Refactor .evergreen.yaml to be sane so we can debug during setup for executing functional tests."""
"COMPASS-3110","Task","Language Modes",8,"Support the python language-types as input to java","""Expressions, literals, arrays, objects, comparisons. First output java code. Blocked on COMPASS-3108"""
"COMPASS-3109","Task","Blog",5,"Start on Symbol Table/Template blog post","""Write a first draft for the team to edit!"""
"COMPASS-3125","Task","UI / UX",1,"Warn users instead of hiding replica set field for SSH tunneling","""See https://jira.mongodb.org/browse/COMPASS-3057"""
"COMPASS-3137","Task","schema.rs",5,"wasm: compass plugin to send data to mongodb-schema.rs","""things to watch out for: types! Rust might be particular about the types passed in as input, so we might have to figure out a way to create proper generics which have been currently avoided."""
"COMPASS-3136","Task","schema.rs",5,"wasm: compass plugin to consume mongodb-schema.rs data","""compass should be able to consume and output correct data provided by mongodb-schema.rs."""
"COMPASS-3150","Task","Build",8,"Update to Electron 3/Node 10.2.1","""Currently blocked by: https://github.com/atom/node-keytar/issues/125"""
"COMPASS-3157","Story","CRUD|Query|Schema",3,"Enforce maxTimeMS for every query sent to the server","""Currently query filters that can be entered in the """"Documents"""" panel don't use the {{maxtimems}} parameter. It is possible with non selective filters not supported by indexes to cause to run very heavy queries (COLLSCAN) on the MongoDB server causing possibly performance issues for the other clients. The parameter {{maxTimeMS}} is not set in the count and in the find commands sent.    For example I loaded 5.7M tweets on a test MongoDB instances and I tried to use the filter  {source: """"a""""} which causes a full collection scan over 5.7M documents:        The query is limited to 20 documents but has no {{maxTimeMS}} set.    If you use the schema tab and you run the same filter, {{maxTimeMS}} is used, but I noticed that the same queries are then run without the timeout set:        I tested this with Compass 1.16.0 beta 7."""
