"issuekey","type","components","storypoint","title","description_text"
"MDL-37972","Bug","Assignment (2.2)",3,"Assignment (2.2) ""Upload Single"" settings submission file link does not work","""In an """"Upload Single"""" assignment 2.2 type the file submission link for a student found in the Settings block under Assignment Administration -> Submission is a broken link. When clicked the following error message is produced:  {quote}  """"No valid arguments supplied""""    Stack Trace:  line 435 of /lib/setuplib.php: moodle_exception thrown  line 3192 of /lib/filelib.php: call to print_error()  line 37 of /pluginfile.php: call to file_pluginfile()  {quote}    Steps to Recreate:    # Access a course as Student and make a submission for a Upload Single file type Assignment (2.2)  # Navigate to Settings Block > Assignment administration > Submission  # Observe that file name which was submitted is listed as a link  # Click on the link in attempt to download the file    Expected Result:  Successful download of the Submitted file    Actual Result:  Error message is rendered that """"No valid arguments supplied""""  """
"MDL-38228","Bug","Course|Installation",20,"Major Performance Problem with ""Moving Modules"" upgrade step","""The upgrade script portion of the fix for MDL-37939 is inefficient and causes a considerable performance problem for upgrading large sites.  The process queries course modules for each course section individually.  That's a pretty big deal for Moodlerooms, where our largest site has nearly 445,000 course sections, and an average of over 6,000 course sections across 1,200 sites.    The root of the problem is finding the course modules which don't exist in the sequence field of the related course section.  The following query will get those course section records for you.        The following returns an average of 33 course sections for affected sites (~80%), with a maximum of 772 course sections.    Note: FIND_IN_SET is an operator that only works for MySQL and PG, but the query can be tweaked to support any RDBMS.    *Additonally:* for 2.5 and 2.6 branches the new upgrade script has to be run again because of another bug. In version 2.4 we can just replace the old script with a faster one."""
"MDL-38347","Bug","Accessibility|Calendar|Language|Themes|Usability",3,"Left and right arrows for calendar not showing up on Android","""The default left and right triangle icons (as used in the calender block to move to the previous or next month and as a seperator in the breadcrumb trail) have issues on Android.    On Android 4.0 up, the font is called Roboto. It seems to not have the left pointing version.    I've not seen it myself but I've had reports that 2.3 devices (which use a font called Droid Sans) are missing both versions.    Here's a list of the geometric shapes available in Unicode:    http://www.alanwood.net/unicode/geometric_shapes.html    We currently use:    25BA BLACK RIGHT-POINTING POINTER  25C4 BLACK LEFT-POINTING POINTER    I believe these particular shapes may have been originally chosen to ensure they displayed on IE6/XP (IE6 has issues where it didn't fall back if the first chosen font didn't contain the character, proper browsers continue to search through all your fonts).    Perhaps a different triangle shape could be used? Though testing that it works on everything else could be a pain.    Longer term these could be provided by an icon font or SVG icons.    I'm marking this as RTL-related as I assume the left facing one is used more in those situations, and at least on Android 4.0 that seems to be the main issue."""
"MDL-38561","Task","Filepicker|JavaScript|Repositories",100,"Convert filepickers and filemanagers to YUI modules","""These are a little broken, as discussed in MDL-38515.    core_filepicker describes a file in /repository/filepicker.js which adds a YUI module called moodle-core_filepicker.    Because the YUI module is wrapped in a YUI.add line, it's contents are only added to the sandbox when a module depends on moodle-core_filepicker.    So in order to get this to work, core_filepicker depends on moodle-core_filepicker.  The inclusion of core_filepicker means that the JS file itself is included, and then the contents of it's YUI module are handled by our legacy code having it depend on it's own module.    This is really really broken and needs to be fixed as it prevents us from detecting and reporting other issues.    My suggested fix is to go over the existing code and convert all of the bits to appropriate YUI modules.    This may give us an opportunity to write a treeview based on the new YUI3 Y.Tree so we can remove the current dependence on yui2 here.    My guess is that this could be a week or two's work."""
"MDL-38628","Bug","Assignment",3,"New Assignment Module - Gives learners the top grade in a scale","""Create new scale 'Achieved', 'Not Achieved', 'Not Marked' - Achieved being the most positive  Create new Assignment Activity  Use the scale we have just created  Add activity to your course  Add learner to your course  Grade a learner - click on the 'silver cog' in the edit column   then click 'Grade'  You will be presented with 'Achieved' highlighted in the grade drop down list, although the 'Current Grade in Gradebook' is set to a '-'   Do NOT EDIT the grade in this screen, just click save  Then the grader report updates the table for that learner achieving this activity, even though we have not changed the grade  """
"MDL-38664","Bug","Lesson",8,"Lesson essays ""disappear"" if new attempt after exiting","""See this discussion: https://moodle.org/mod/forum/discuss.php?d=225141    Diagnostic.-  When a student exits a Lesson before reaching the last page, upon resuming that lesson they are offered a choice:    You have seen more than one page of this lesson already.  Do you want to start at the last page you saw?    Unfortunately, in some cases the system to """"goto last Unseen page"""" does not work as expected, which causes problems especially with Essays.    Due to the complicated nature of the Lesson settings and flow, it is rather difficult to describe and reproduce the bug, but the patch I am attaching seems to resolve the issue, after thorough testing. The bug concerns all moodle 2 versions. Patch tested against current moodle 2.4 version only.    Joseph"""
"MDL-38698","Bug","Course|Filters",13,"Convert URL into Links filter prevents backgrounds on tables when Apply to HTML Format is checked.","""Issue: Convert URL into Links filter prevents backgrounds on tables when Apply to HTML Format is checked.    *Steps to replicate:*  # Go to: Site Admin>Plugins>filters>Convert URL into Links and Images  # Ensure that HTML format is checked  # Go to course  # Add a Label  # Make a table and add a background image using css to add a background  Save    _Actual Result:_  You will see the link for the background images as text above a table without an image    _Expected result:_  Table with image as background  """
"MDL-38693","Bug","HTML Editor (TinyMCE)|Themes",8,"WYSIWYG Editor cuts off content in full screen mode","""The WYSIWYG Editor cuts off (left side) content when you toggle to full screen mode when there are blocks docked."""
"MDL-38732","Bug","Gradebook",40,"Graded course activity while editing gradebook causes unintentional overrides","""If an instructor goes into the gradebook and starts editing mode, and while the instructor is in that mode, someone does either a automatically graded activity, or someone edits the grades from something, when the instructor saves, but the individual grades and the course total grades will become overridden.    Steps to reproduce:  # As teacher, go into course grade book and turn editing on.   # In another browser, go in as student and complete a quiz.   # Back in first browser, submit grade book edit. Quiz grade for attempt will be overridden with a dash grade.  """
"MDL-38771","Sub-task","JavaScript",5,"$CFG->yuicomboloading prevents use of yui_combo.php","""It should stop use combo loading, but not yui_combo.php otherwise we have the potential to break caching."""
"MDL-38768","Bug","Blog|Filters",8,"Coding error ""The theme has already been set up for this page ready for output"" when adding blog entry to a page resource","""When attempting to add a blog entry to a Page resource, this coding error results.    {quote}  Coding error detected, it must be fixed by a programmer: The theme has already been set up for this page ready for output. Therefore, you can no longer change the theme, or anything that might affect what the current theme is, for example, the course.    More information about this error    Debug info: Stack trace when the theme was set up:  * line 640 of /lib/pagelib.php: call to moodle_page->initialise_theme_and_output()  * line 769 of /lib/pagelib.php: call to moodle_page->magic_get_theme()  * line 64 of /filter/mediaplugin/filter.php: call to moodle_page->get_renderer()  * line 157 of /lib/filterlib.php: call to filter_mediaplugin->filter()  * line 209 of /lib/filterlib.php: call to filter_manager->apply_filter_chain()  * line 329 of /lib/filterlib.php: call to filter_manager->filter_string()  * line 1313 of /lib/weblib.php: call to performance_measuring_filter_manager->filter_string()  * line 1075 of /lib/pagelib.php: call to format_string()  * line 926 of /blog/lib.php: call to moodle_page->set_title()  * line 64 of /blog/edit.php: call to blog_get_headers()    Error code: codingerror    Stack trace:  line 1744 of /lib/pagelib.php: coding_exception thrown  line 872 of /lib/pagelib.php: call to moodle_page->ensure_theme_not_set()  line 2782 of /lib/moodlelib.php: call to moodle_page->set_course()  line 66 of /blog/edit.php: call to require_login()  {quote}    Via trial and error when attempting to reproduce the error on a different Moodle site, we found that it requires a specific combination of filters.    *Steps to reproduce:*    # Go to Site admin > Plugins > Filters > Manage filters.  # Make sure """"Activity names auto-linking"""" is On and applies to Content and Headings, also that it is the first enabled filter in the list.  # Make sure """"Multimedia plugins"""" is On and applies to Content and Headings, also that it is the second enabled filter in the list.  # Go to a course and add a Page resource.  # Add the Blog Menu block to the Page resource.   # Click 'Add an entry about this Page' in the Blog Menu.   # The above error is displayed.    _Expected result:_ User should be able to add a blog entry without error.    _Actual result:_ Coding error is displayed."""
"MDL-38758","Bug","Forum",5,"Undefined variable: sillybyrefvar in mod/forum/backup/moodle2/restore_forum_stepslib.php","""While restoring the Moodle Features Demo course from the MOOCH hub to the latest 2.5dev, the last page of the restore displays the following notice:      This is a regression of MDL-30102 that changed the signature of the function:    so that the third parameter is not passed by reference any more. As a consequence, the restore code:    throws the notice as the $sillybyrefvar is not set there."""
"MDL-38780","Bug","Forum",13,"Unread Posts listing on 'My Moodle' should take care of groups","""Copying from linked issue(changing new posts to unread posts)  Students might be seeing 'x unread posts since last login' notifications under 'course overview' in My Moodle even if the posts belong to groups that they do not have access to.     Presumably, students should only get that notification if there are unread posts that they are able to see.     *Replication steps:*  # Create a course with a forum that is set to 'separate groups'.   # Create two groups and enrol students into both.   # Post something on one group's forum.   # Log in as a student in the other group and see '1 post since last login' message under the subject in 'course overview'."""
"MDL-38827","Bug","Gradebook",40,"If ""Aggregate only non-empty grades"" is NOT selected for grade category then total is displayed as dashes instead of zeros.","""Summary: When """"Aggregate only non-empty grades"""" is NOT selected for a gradebook category, according to Moodle doc, that category total should display zeroes. However, the category total is showing """"dashes"""" just as if """"Aggregate only non-empty grades"""" WAS selected.    1. Create a category, set to Weighted Mean of Grades, select """"Aggregate only non-empty grades"""".  2. Create two more categories, set to Mean of grades, DO NOT select """"Aggregate only non-empty grades"""". Make these categories a sub-category of the first category you created.  3. Create a couple of assignments for each of these sub-categories.  4. Enroll a student and review the User Report for this student.   According to the Moodle doc, the two subcategories created should be displaying a zero for the student category grades. However, only """"dashes"""" are appearing. (Moodle doc: (http://docs.moodle.org/23/en/Grade_categories#Aggregate_only_non-empty_grades)  5. If you add grades for this student for any of the displayed assignments, then remove the grade, the category total will correctly display a zero (or """"F"""").  The Gradebook should be treating the empty grade items as zeros and calculating the total with appropriate aggregation and displaying the proper total."""
"MDL-38832","Sub-task","General",2,"Remove unused FRONTPAGE* constants","""Remove constants described in /course/lib.php that are not used since 2.5:  FRONTPAGECOURSELIST, FRONTPAGETOPICONLY, FRONTPAGECOURSELIMIT"""
"MDL-38903","Improvement","Filepicker|Themes",100,"File manager form elements size","""When adding a file to a file manager the size of the form elements seems a bit weird"""
"MDL-38923","Task","Themes",13,"Cannot dock blocks with Bootstrapbase/clean theme","""I suspect this is intentional behaviour. It may have been discussed and there may be reasoning for this.    I thought I would report this distinction here in case no one had noticed and it was not previously discussed."""
"MDL-39001","Bug","Enrolments|Gradebook",100,"Unenroling and re-enrolling student causes inconsistent grade data","""When a student is removed from course, her/his grades in mdl_grade_grades are moved to mdl_grade_grades_history. When the same student is re-enrolled into the course, his grades for the modules re-appear (ie. they are still in mdl_assign_grades etc.), but they are not re-exported back to mdl_grade_grades which serves as a source for evaluation of conditional access.   After re-enrolling the student may have the grades required for conditionally available content, but it will not be available to her/him."""
"MDL-39044","Bug","Course completion",2,"Replace strtolower in block/completionstatus with textlib::strtolower","""Needs to be multibyte safe."""
"MDL-39154","Bug","Files API|Web Services",20,"core_files_get_files, core_files_upload_files ws functions contain context as parameter, which is not correct","""Creating actually two issue here for two different WS, if it is preferred to open two issues just let me know.    As per comment of Damyon Wiese to MDL-29472, """"Context is considered internal to Moodle - and not exposed to webservices. It should not be sent as a parameter or returned in a response""""    FILE: file/externallib.php    FUNCTION: get_files_parameters()  PARAMETER: 'contextid' => new external_value(PARAM_INT, 'context id')    FUNCTION: get_files_returns()  PARAMETER: 'contextid' => new external_value(PARAM_INT, '')    FUNCTION: upload_parameters()  PARAMETER: 'contextid' => new external_value(PARAM_INT, 'context id')    FUNCTION: upload_returns()  PARAMETER: 'contextid' => new external_value(PARAM_INT, '')  """
"MDL-39153","Bug","Roles / Access|Web Services",5,"core_roles_unassign_roles ws function contains contextid as parameters, which is not correct","""As per comment of Damyon Wiese to MDL-29472, """"Context is considered internal to Moodle - and not exposed to webservices. It should not be sent as a parameter or returned in a response""""    FILE: enrol/externallib.php    FUNCTION: unassign_roles_parameters()  PARAMETER: 'contextid' => new external_value(PARAM_INT, 'The context to unassign the user role from'), """
"MDL-39152","Bug","Roles / Access|Web Services",13,"core_role_assign_roles ws function contains contextid as parameter, which is not correct","""As per comment of Damyon Wiese to MDL-29472, """"Context is considered internal to Moodle - and not exposed to webservices. It should not be sent as a parameter or returned in a response""""    FILE: enrol/externallib.php    FUNCTION: assign_roles_parameters()  PARAMETER: 'contextid' => new external_value(PARAM_INT, 'The context to assign the user role in') """
"MDL-39150","Task","Logging",40,"Finish detailed specification http://docs.moodle.org/dev/Logging_2","""First task for the BACKEND team is to finish a detailed technical specification of the new system here and get approval from stakeholders:       http://docs.moodle.org/dev/Logging_2    """
"MDL-39227","Bug","JavaScript|SCORM|Themes",5,"SCORM navigation panel is hidden when bootstrap theme is active","""# Try accessing a scorm with bootstrap theme.  # No navigation panel is shown."""
"MDL-39299","Bug","Themes|Usability",8,"CSS issues on a course page using Bootstrap (Clean theme)","""See attached screenshots.    - Grouping information is not aligned with activity name  - Labels are bold  - Labels activity completion icon is misaligned  - For forums, the _x unread posts_ is not aligned with the activity name    To consider:    - There was an hover effect on the activities. Should we restore this hover effect that was added in base for accessibility reasons: MDL-30818    _Note: using the selector .course-content is not enough because an activity listing can be added on the front page (see .sitetopic)_"""
"MDL-39350","Bug","Accessibility|HTML Editor (TinyMCE)",8,"Collapsible editor tab can't be controlled via keyboard","""The collapsible editor tab can't be reached via the keyboard using standard tab, spacebar and enter controls.     The required functionality is that of the collapsible sections. You can tab to the section then press spacebar or enter to toggle it. """
"MDL-39393","Bug","Course|Events API",8,"Changing activity title on course front page with AJAX does not fire mod_updated event","""When changing activity title (which is part of an activity) from course page with AJAX mod_updated event is not fired. I think this is inconsistency that should be remedied."""
"MDL-39569","Bug","Assignment",8,"Second student can't confirm assignment submission","""Create an assignment with group submission and confirmation by other students from group.   Add a submission with first student account  Login with a second student account and try to confirm the submission.    The student gets a failure notification 'problem that only developer can solve'    In MDL-37710 the problems seems to be solved for 2.4.2., but came back with 2.4.3.  """
"MDL-39608","Bug","Themes",3,"Width thresholds for form labels in the Clean Theme need to be higher.","""The changes in MDL-39158 push the file picker out of place"""
"MDL-39603","Bug","Themes",8,"Search filter on enrolled users page is confusing in clean theme","""# Select clean theme  # Select course  # Go to Course Administration -> Users -> Enrolled users  # look at search filter."""
"MDL-39661","Bug","Themes",5,"theme_clean: notice about undefined offset","""{quote}  Notice: Undefined offset: 0 in /var/www/integration/lib/outputrenderers.php on line 1263  Call Stack  # Time Memory Function Location  1 0.0007 777816 {main}( ) ../view.php:0  2 1.2397 79233136 core_renderer->header( ) ../view.php:240  3 1.2487 79298968 core_renderer->render_page_layout( ) ../outputrenderers.php:777  4 1.2491 79418320 include( '/var/www/integration/theme/clean/layout/general.php' ) ../outputrenderers.php:847  5 1.5161 80373880 core_renderer->blocks_for_region( ) ../general.php:171  6 1.5161 80374616 core_renderer->block_move_target( ) ../outputrenderers.php:1245  {quote}    To replicate:  * Disable JS in your browser.  * Log in as an admin.  * Change to the clean theme.  * Browse to a course.  * Turn editing on.  * Move all blocks to the right.  * Click to move one of the blocks on the right.  * Observe the error."""
"MDL-39653","Bug","Enrolments",2,"IMS Enterprise CRON job error","""Moodle 2.4.3    Line 220 of /enrol/imsenterprise/lib.php    This IF block should NOT run if the file does not exists or if the file is not new.  When the file does not exist or is not new, an error is thrown at line 220 because $timeelapsed is not set.  This causes the entire Moodle cron job to fail.    Suggest either moving that block within the IF block above, or changing to:    if (!empty($mailadmins) && file_exists($filename) && $fileisnew) {"""
"MDL-39675","Bug","HTML Editor (TinyMCE)",13,"Text overlap in HTMLEditor in Bootstrap theme","""Add a few lines of text into HTML Editor, anywhere in Moodle, and the text overlaps the right margin of the Editor. This has definitely just been introduced, have been using Bootstrap in Moodle lots in recent builds, has been introduced in last couple of days I reckon.    Is fine when switched to Standard theme, only affects 'Clean' theme, i.e. fix in Bootstrap-base."""
"MDL-39750","Improvement","Course|Themes",8,"Fullscreen activity chooser on tablet screens","""The activity chooser is already designed for mobile. It skipped most information (icon + description) from the desktop version, and is just a select box. I don't think it's an issue as most teacher probably knows what they are. I am just reporting it so we agree if the activity chooser needs works or not (we recently mentioned we needed to fix it but actually forgot it was already working quite well on mobile).  """
"MDL-39749","Improvement","Filepicker|Themes",100,"Popup as File picker/Activity chooser should be mobile friendly","""At the moment the file picker has many issues that make it not mobile friendly:  * button, icon, text, everything is quite small  * the popup should be static, fill the entire screen, ... there is no need to restrict the file picker to a portion of the screen neither it needs to be drag around the screen.  * the upload form is displayed by default but there is no need to display it. On mobile the user should click on the repository upload and it triggers the OS picker then the file form is displayed and filled up with the picked file info.  ...    Obviously all this need specs first as it needs some brainstorming on the user behaviors/expectation and it also implies some technical challenges. """
"MDL-39748","Improvement","Grading methods",8,"Make input boxes' size consistent and not overlapping with the next level in Assignment advanced grading. ","""Using advanced grading:   # Add new criteria and edit the levels - the size of the input boxes for name and points are too wide and overlap with the next level.    # Add new level for the criteria - input text for the name is smaller than the point input text. The size of input boxes should be consistent.    Testing this with iPod touch and iPhone4s.    Replication steps:  # Create assignment  # Set grading method to rubric  # From side block select: assignment admin > Advanced grading > define rubric  # On rubric section, click the edit level and add level sections.    """
"MDL-39746","Bug","Forum",5,"On discussion page, user name is overlapping with profile picture","""This occurs in iPod touch/iPhone4s potrait view."""
"MDL-39737","Bug","SCORM",20,"SCORM does not reflow on resize/orientation change","""When using a mobile device, swapping from landscape to portrait does not cause the SCORM panel to resize"""
"MDL-39736","Bug","SCORM",20,"SCORM content section is too narrow on narrow screen devices","""on devices <960px wide, there is not enough space to display the whole SCORM panel."""
"MDL-39779","Bug","Wiki (2.x)",3,"Fix alignment for required field (red *) on creating new wiki page","""On mobile device, the """"required field"""" indication is displayed above the input options."""
"MDL-39776","Bug","JavaScript",13,"Adding new block doesn't automatically add the block to the page.","""Samsung tab II: Chrome and Stock browsers.    On frontpage: adding new block doesn't automatically add the block to the page.  It requires tapping the select option box to initiate the process."""
"MDL-39771","Bug","Resource",13,"Embedded URL resource doesnt seem to load on an iphone 3gs","""I created an iphone resource, set to embedded, set the url to http://moodle.org and saved. The iframe appears but its just a big white box.    Setting it to """"popup"""" makes the URL open in a new tab."""
"MDL-39770","Bug","Chat|Themes",20,"The chat activity window is poorly suited to a phone","""It does work fine however its just the desktop window scaled down so theres lots of white space and the text is really small. Zooming in to make the text readable results in the need to scroll back and forth to read incoming messages and to then type your own."""
"MDL-39769","Bug","Filepicker|HTML Editor (TinyMCE)",40,"taking photos via file picker results in a huge sideways photo","""While editing my profile I went to the description field (tinymce), clicked image, selected """"upload a file"""", clicked """"choose a file"""" then """"take photo or video"""". I was holding my phone (iphone 3gs) sideways at the time and took a photo. The resulting photo is huge and sideways and I dont seem to have any obvious way to scale it down or rotate it.      This could be solved by adding a form that allows resizing and rotating images added via the file picker. It would be great to have this on the desktop too."""
"MDL-39782","Bug","Gradebook|Themes",5,"Clean - Categories and Items, move grade item screen is squished.","""See screenshot. Go into a course containing a few grade item and at least one category. Go to the simple categories and items screen within the gradebook. Click the move icon next to a grade item. Squished screen is displayed."""
"MDL-39796","Bug","Forms Library|Usability",3,"Multiple select options displays as empty box","""Samsung tab2 and stock browser: Multiple select options displays as empty box (it looks like input text box).  Tabbing on the box will then display the list of options."""
"MDL-39794","Improvement","Course",5,"When editing is on for the front page, then always show the ""Add course"" button under the current courses.","""We currently show the """"Add course"""" button when there are no courses, which is awesome, but it needs to also be there all the time when in editing mode.     It makes things obvious (currently adding courses is buried in menus).   It also reduces effort a lot when adding several courses at once."""
"MDL-39792","Bug","HTML Editor (TinyMCE)",20,"Editor goes under right-hand blocks on smaller screens","""Attached screenshot shows the problem on 2.5 theme on imoot.org    We need a solution for this folks."""
"MDL-39815","Improvement","General",3,"Printer-friendly version link can be improved","""Would be great if it auto-triggered the print function of the browser, and if the icon was a little nicer, and maybe had some text beside it to explain it better."""
"MDL-39814","Bug","Themes",40,"Improve editing icons for usability on all types of screens","""Editing icons are sometimes messy and confusing, as well as being small and hard to hit on mobile platforms.    This issue is about finding a solution that simplifies the display a lot by reducing available options, while trying not to slow things down for power users who are heavily engaged in creating/editing/moving/configuring activities.    It needs to work on smartphones as well as on large desktops.    There may be user preferences involved."""
"MDL-39813","Improvement","Authentication",3,"Login page is overly verbose for a mobile device","""We could either hide some of the text, or redesign the page completely."""
"MDL-39812","Bug","Themes",20,"Long Breadcrumbs get wrapped on narrow screens when using Clean Theme","""The bread crumbs do not wrap nicely"""
"MDL-39854","New Feature","Libraries",40,"Automatic class loading","""It would be nice to have an official class loader for Frankenstyle based class names in Moodle core.    See http://docs.moodle.org/dev/Automatic_Class_Loading_Proposal"""
"MDL-39852","Improvement","Filepicker|Themes",0,"Adjust file picker / activity chooser forms to full screen popup.","""Forms need to be tweaked to be usable on the new full screen popup.    List of elements to tweak:  - the details view/list view/folder view icons could be a bit bigger, easier to touch.  - the label / input should be displayed at a reasonable distance of the border  - there should be a bar/separation between the last selected repository and the repository form top bar."""
"MDL-39850","Task","Events API",5,"Pre and post performance profiling","""Decide and implement performance tests, to measure the impact of the changes."""
"MDL-39848","Task","Events API",5,"Check coverage of unit tests for new events API","""Write unit tests for anything that was not covered in previous issues.  Create new event handler management class that deals with installation and upgrades of both legacy and new handlers.   http://docs.moodle.org/dev/Event_2#Stage_1"""
"MDL-39846","Task","Events API",20,"Define new event dispatcher behaviour and implement it","""1/ Describe new event dispatcher  http://docs.moodle.org/dev/Event_2#Stage_1    2/ Implement new event dispatching    3/ Add phpunit support for event observation"""
"MDL-39845","Improvement","Events API",20,"Define the new observers API","""http://docs.moodle.org/dev/Event_2#Stage_1  Describe new observer definition - just few new flags in current db/events.php"""
"MDL-39844","Task","Events API",20,"Define and implement the event base class","""Define the base class for the event system.  http://docs.moodle.org/dev/Event_2#Stage_1"""
"MDL-39883","Bug","Course|Events API",13,"Duplicating activity on course page does not fire any event","""I would like to see here a new event mod_duplicated. This way we could always inform whoever is hooked to the event what just happened.    The change would imply small modification to the course/modduplicate.php    mod_duplicated - int courseid, int cmid, int origcmid, text modulename """
"MDL-39873","Task","Libraries",5,"check usage of class_exists to avoid usage of autoloading","""Currently class_exits is not passing second parameter as false, in blocklib.php and pluginlib.php, because of which autoloader is called and hence can hit performance with autoloader functionality.  Look at other usage of class_exists function and pass second param as false, where appropriate.    http://php.net/manual/en/function.class-exists.php"""
"MDL-39888","Bug","Logging|MNet",20,"Replace usages of the log table in auth/mnet/auth.php","""See [usages|http://docs.moodle.org/dev/Logging_usage#auth.2Fmnet.2Fauth.php]."""
"MDL-39884","Improvement","HTML and CSS|Themes|Usability",13,"Improvement: have the header on bootstrapbase remain onscreen when scrolling on mobile devices.","""Hi,    I found that the header menu moves away by scrolling the window content when the width is small. I think that the header menu should always stay at the top of a window.    Ralf"""
"MDL-39933","Sub-task","Logging",100,"Implement external database log storage plugin","""Implement external database log storage.    It should be possible to disable."""
"MDL-39963","Task","Events API",40,"Legacy events and addtolog()  Cleanup","""# Make sure there is no remaining addtolog() calls in core, or agree on whether they should be deprecated but kept for a while or not.  # -Make sure there is no legacy events left in core.- see MDL-45055  # -Make sure all new events use the correct naming convention.- see MDL-43557  # -Create a mapping list, listing all old events/addtolog() and respective new event. Add this list to docs.- See MDL-44637  # -Cleanup lib/db/events.php, either delete all events listing or add all new events to the list.- see MDL-45052  # once MDL-40997 is resolved, make sure all existing events have the legacyassertions when needed.  # -implement can_view() for all events.- see MDL-44107  """
"MDL-39962","Task","Events API",20,"Replace Legacy events - Mixed","""Replace all legacy events related to lti,workshop.  workshop_viewed   lti_unknown_service_api_call     *Replace event handlers with event observers.*  mod/workshop/allocation/scheduled/db/events.php  * workshopallocation_scheduled_workshop_viewed      Edit - quiz events moved to a separate issue. portfolio_send also moved to a separate issue.    """
"MDL-39961","Task","Badges|Enrolments|Events API",40,"Replace Legacy events - User","""Replace all legacy events related to User.  admin/tool/uploaduser/index.php:                events_trigger('user_updated', $existinguser);  admin/tool/uploaduser/index.php:            events_trigger('user_created', $user);  admin/user.php:                events_trigger('user_updated', $user);  admin/user.php:                events_trigger('user_updated', $user);  auth/email/auth.php:        events_trigger('user_created', $user);  auth/ldap/auth.php:        events_trigger('user_created', $user);  lib/enrollib.php:            events_trigger('user_enrolled', $ue);  lib/enrollib.php:            events_trigger('user_enrol_modified', $ue);  lib/enrollib.php:        events_trigger('user_enrol_modified', $ue);  lib/enrollib.php:            events_trigger('user_unenrolled', $ue);  lib/enrollib.php:            events_trigger('user_unenrolled', $ue);  lib/eventslib.php:function events_trigger($eventname, $eventdata) {  lib/moodlelib.php:    events_trigger('user_logout', $params);  lib/moodlelib.php:    events_trigger('user_created', $DB->get_record('user', array('id'=>$user->id)));  lib/moodlelib.php:            events_trigger('user_updated', $DB->get_record('user', array('id'=>$oldinfo->id)));  lib/moodlelib.php:    events_trigger('user_deleted', $user);  enrol/manual/locallib.php:                    events_trigger('user_enrol_modified', $enrolment);  user/edit.php:    events_trigger('user_updated', $usernew);  user/editadvanced.php:        events_trigger('user_created', $usernew);  user/editadvanced.php:        events_trigger('user_updated', $usernew);  user/emailupdate.php:        events_trigger('user_updated', $user);  user/lib.php:    events_trigger('user_created', $newuser);  user/lib.php:    events_trigger('user_updated', $updateduser);    Please also check user/lib.php user_update_users() from MDL-34422 (if it has been integrated)  events_trigger('user_updated', $user); """
"MDL-39960","Task","Events API",8,"Replace Legacy events - role","""Replace all legacy events related to role.  lib/accesslib.php:    events_trigger('role_assigned', $ra);  lib/accesslib.php:        events_trigger('role_unassigned', $ra);  lib/accesslib.php:                    events_trigger('role_unassigned', $ra);  """
"MDL-39959","Task","Events API",20,"Replace Legacy events - module","""Replace all legacy events related to module.  course/dnduploadlib.php:        events_trigger('mod_created', $eventdata);  course/lib.php:    events_trigger('mod_deleted', $eventdata);    All places where course modules are created, updated(?) or deleted."""
"MDL-39958","Task","Events API|Groups",20,"Replace Legacy events - Groups","""Replace all legacy events related to Groups.  group/lib.php:    events_trigger('groups_member_added', $eventdata);  group/lib.php:    events_trigger('groups_member_removed', $eventdata);  group/lib.php:    events_trigger('groups_group_created', $group);  group/lib.php:    events_trigger('groups_grouping_created', $data);  group/lib.php:    events_trigger('groups_group_updated', $group);  group/lib.php:    events_trigger('groups_grouping_updated', $data);  group/lib.php:    events_trigger('groups_group_deleted', $group);  group/lib.php:    events_trigger('groups_grouping_deleted', $grouping);    Plurals:    group/lib.php:    events_trigger('groups_members_removed', $eventdata);  group/lib.php:    events_trigger('groups_groupings_groups_removed', $courseid);  group/lib.php:    events_trigger('groups_groups_deleted', $courseid);  group/lib.php:    events_trigger('groups_groupings_deleted', $courseid);"""
"MDL-39957","Task","Events API",20,"Replace Legacy events - Course","""Replace all legacy events related to course.  course/lib.php:    events_trigger('course_created', $course);  course/lib.php:    events_trigger('course_updated', $course);  lib/moodlelib.php:    events_trigger('course_deleted', $course);  lib/moodlelib.php:    events_trigger('course_content_removed', $course);  lib/coursecatlib.php:        events_trigger('course_category_deleted', $this);  lib/coursecatlib.php:        events_trigger('course_category_deleted', $this);  backup/util/plan/restore_plan.class.php:        events_trigger('course_restored', (object) array("""
"MDL-39956","Task","Events API",8,"Replace Legacy events - Cohort","""Replace all legacy events related to cohort.  cohort/lib.php:    events_trigger('cohort_added', $cohort);  cohort/lib.php:    events_trigger('cohort_updated', $cohort);  cohort/lib.php:    events_trigger('cohort_deleted', $cohort);  cohort/lib.php:    events_trigger('cohort_member_added', (object)array('cohortid'=>$cohortid, 'userid'=>$userid));  cohort/lib.php:    events_trigger('cohort_member_removed', (object)array('cohortid'=>$cohortid, 'userid'=>$userid));"""
"MDL-39955","Task","Events API",20,"Replace Legacy events - Completion","""Replace all legacy events related to completion.  lib/completionlib.php:        events_trigger('activity_completion_changed', $data);  completion/completion_completion.php:            events_trigger('course_completed', $this->get_record_data());"""
